Title,affliation_country
A Walking Intervention to Increase Weekly Steps in Dialysis Patients: A Pilot Randomized Controlled Trial,United States
"Impact of regular Breast Self-Examination on breast cancer size, stage, and mortality in Thailand",Thailand
Screening for non-alcoholic fatty liver disease in community setting: A cohort study using controlled attenuation parameter-transient elastography,Thailand
Development and validation of novel scales to determine pharmacist's care for herbal and dietary supplement users,Thailand
Optimal collection of medical specimens and delivery to central laboratory,United States
Clinical approach to rhizomicry based on a case of dentine dysplasia type 1,Germany
Unexpected presentation of accessory breast cancer presenting as a subcutaneous mass at costal ridge: A case report,Thailand
Solvent-Free Hydrodeoxygenation of Triglycerides to Diesel-like Hydrocarbons over Pt-Decorated MoO2Catalysts,Thailand
"Two novel ACE inhibitory peptides isolated from longan seeds: Purification, inhibitory kinetics and mechanisms",Thailand
Transgender people’s deterritorialization in arundhati roy’s the ministry of utmost happiness and trace peterson’s “after before and after”,Thailand
"Phase II, multi-center, open-label, single-arm clinical trial evaluating the efficacy and safety of Mycophenolate Mofetil in patients with high-grade locally advanced or metastatic osteosarcoma (ESMMO): Rationale and design of the ESMMO trial",Thailand
Reprocessable polybenzoxazine thermosets crosslinked by mussel-inspired catechol-Fe3+ coordination bonds,China
Strength-ductility improvement of extruded Ti-(N) materials using pure Ti powder with high nitrogen solution,Japan
The Impact of Group Investigation (GI) Learning Models on Sequence and Series: A Study Case Numerical Skills Analysis in Islamic Boarding School,Indonesia
Numerical Ability Analysis: The Impact of the Two Stay-Two Stray Learning Model on the Sequence and Series Topic in Islamic Boarding School,Indonesia
Education Quality Management: A Way Forward to Promote Sustainable Development Goals by Encouraging Wellbeing's and Discouraging Inequality among the Societies,Thailand
Hydrophobic cellulose aerogel from waste napkin paper for oil sorption applications,Thailand
Utilization of dental laser as an adjunct for periodontal surgery,United States
Highly Soluble Indigo Derivatives as Practical Diesel Absorption Markers,Thailand
Live streaming commerce from the sellers’ perspective: implications for online relationship marketing,Thailand
Last lessons learned from the Swedish public pension system,United Kingdom
Tuning of pKa values activates substrates in flavin-dependent aromatic hydroxylases,United States
Evolution of methane and hydrogen from ethanol wastewater with maximization of energy yield by three-stage anaerobic sequencing batch reactor system,Thailand
Polymer electrolyte membrane with magnetic nanoparticles containing benzimidazole terminals: An approach to induce proton transfer species on membrane surface,Thailand
Multiscale laboratory investigation of the mechanical and microstructural properties of dredged sediments stabilized with cement and fly ash,Thailand
Improvement of polyimide/polysulfone composites filled with conductive carbon black as positive temperature coefficient materials,Thailand
Giant star-forming clumps?,Germany
Preface,Malaysia
System dynamics analysis of dental caries status among Thai adults and elderly,Thailand
"Sex in the city: Sexual risk behaviors and sexual harassment among female beer promoters in Chiang Mai province, Thailand",Thailand
Effectiveness of social media for weight reduction on overweight undergraduate students in Thailand,Thailand
Impact of sugar-sweetened beverage tax on dental caries: A simulation analysis,Thailand
"Immunohistochemistry staining for the mismatch repair proteins in endometrial cancer patients การย้อมอิมมูโนพยาธิวิทยาโปรตีนมิสแมชรีแพร์ในผู้ป่วยมะเร็งเยื่อบุโพรงมดลูก พิมพ์พิชชา พวงศรีเจริญ, ธาริณี แม่นชนะ, ชัย อริยศรีวัฒนา, สุรางค์ ตรีรัตนชาติ",Thailand
Variation of genital appearance in Thai women การศึกษาลักษณะอวัยวะเพศภายนอกของสตรีไทย,Thailand
Coronavirus disease-19 and pregnancy,Thailand
Leptospira infection and shedding in dogs in Thailand,Germany
Effect of a pedometer-based walking intervention on body composition in patients with ESRD: A randomized controlled trial,United States
Sleep medicine in Thailand,Thailand
Waste biomass valorization through production of xylose-based porous carbon microspheres for supercapacitor applications,Thailand
"Photodegradation of (E)- and (Z)-Endoxifen in water by ultraviolet light: Efficiency, kinetics, by-products, and toxicity assessment",United States
"A multi-national, multi-disciplinary Delphi consensus study on using omega-3 polyunsaturated fatty acids (n-3 PUFAs) for the treatment of major depressive disorder",Taiwan
"Immune-inflammatory, metabolic and hormonal biomarkers are associated with the clinical forms and disability progression in patients with multiple sclerosis: A follow-up study",Brazil
Dissipation of traffic congestion using autonomous-based car-following model with modified optimal velocity,Thailand
Evaluation of NID2 promoter methylation for screening of Oral squamous cell carcinoma,Thailand
Use of the Genuine Progress Indicator in global education,Japan
Cross-Linking Silsesquioxane Cages with Polyaromatics as Fluorescent Porous Polymers for Fluoride Sensing and Removal,Thailand
Potential of Krabi Province (Thailand) as a Model City of Complete Relying upon Renewable Energy for Power Production,Thailand
Techno-economic Comparison of Technologies for Biogas Upgrading,Thailand
A rapid and simple method for routine determination of antibiotic sensitivity to biofilm populations of Pseudomonas aeruginosa,Thailand
Pesticide exposure and lung function: A systematic review and meta-analysis,United Kingdom
Journey of a Thai Taxi driver and novel coronavirus,Thailand
Association of Physician Orders for Life-Sustaining Treatment with ICU Admission among Patients Hospitalized Near the End of Life,United States
Observation of the Λb 0→J/ψΛϕ decay in proton-proton collisions at s=13TeV,Armenia
"Resilient performance of an anoxic biotrickling filter for hydrogen sulphide removal from a biogas mimic: Steady, transient state and neural network evaluation",Netherlands
Wellhead Compressor Failure Prediction Using Attention-based Bidirectional LSTMs with Data Reduction Techniques,Thailand
Effect of impurity on thermally self-sustained double reactor coupling hydrogen production from glycerol reforming and methanol production from carbon dioxide and hydrogen,Thailand
Fabrication of alloy foam-supported solid oxide electrolysis cell (SOEC) for hydrogen production,Thailand
"Topical Proretinal Nanoparticles: Biological Activities, Epidermal Proliferation and Differentiation, Follicular Penetration, and Skin Tolerability",Thailand
"Actinomycetes: Taxonomy, genomic approach and applications",Thailand
"Streptomyces: Distribution, biocontrol and plant growth promoting activity",Thailand
Diversity and metabolites of endophytic actinomycetes from plant roots,Thailand
Taxonomic diversity and applications of secondary metabolites of amycolatopsis,Thailand
"Draft genome sequence and annotation of paracoccus versutus MAL 1HM19, a nitrate-reducing, sulfide-oxidizing bacterium",Thailand
"Real-world effectiveness and safety of sofosbuvir and nonstructural protein 5A inhibitors for chronic hepatitis C genotype 1, 2, 3, 4, or 6: A multicentre cohort study",Thailand
Integrating science in the management of enclosed seas – A synthesis,Australia
Bio-based thermoplastic vulcanizates from natural rubber (bioplastic/NR),Thailand
Efficient removal of methylene blue by low-cost and biodegradable highly effective adsorbents based on biomass in the fixed bed column,Thailand
Facile preparation of monolithic magnetic porous carbon acid catalysts via surface self-assembly method and their applications in conversion of xylose into furfural,Thailand
Performance of lightweight cement board using coconut coir fiber and expanded polystyrene foam waste,Thailand
Apatite inducing ability on silk fabric and its ammonium gas adsorptivity,Thailand
Effect of sintering temperature on microstructure of TiO2 scaffold,Thailand
Enhanced mechanical performance of cement board composite reinforced with coconut coir fiber and tire rubber waste,Thailand
Removal of fluoride ions from groundwater using surface-modified ultrafiltration membrane,Thailand
Improvement of ethylene epoxidation by palladium-silver catalysts in a low-temperature dielectric barrier discharge system,Thailand
Abundant HIV-infected cells in blood and tissues are rapidly cleared upon ART initiation during acute HIV infection,Canada
Modelling of swine farm management for enhancement of biogas production and energy efficiency,Thailand
