Title,affliation_country
Serum protein expression in equine glandular gastric disease (Eggd) induced by phenylbutazone,Thailand
"The triangular relationship between TQM, organizational excellence and organizational performance: A case of Arab American University Palestine",Palestine
Genotype–phenotype correlation and expansion of orodental anomalies in LTBP3-related disorders,Thailand
Enhancing antibacterial activity by combination of chloramphenicol with constituents from dracaena cochinchinensis (Lour.) S.C.Chen,Thailand
Ethanol Dehydration over WO3/TiO2 Catalysts Using Titania Derived from Sol-Gel and Solvothermal Methods,Thailand
"Immune-inflammatory, oxidative stress and biochemical biomarkers predict short-term acute ischemic stroke death",Brazil
A risk scores for predicting prevalence of diabetes in the LAO population,Thailand
A content analysis of original research articles on public health published in an international journal: The case study of Thailand,Thailand
Effectiveness of modified iodine consumption behavior model in pregnant women by civil society integrated participation in Khon Kaen province: A participatory action research,Thailand
Phylogenetic characterization of Salmonella enterica from pig production and humans in Thailand and Laos border provinces,Thailand
Comparative effects of amiodarone and dronedarone treatments on cardiac function in a rabbit model,Thailand
Factors associated with the knowledge and attitude towards breastfeeding in Thai grandmothers of pregnant adolescents,Thailand
First report of acute hepatopancreatic necrosis disease (AHPND) occurring in the USA,United States
A game-based neurofeedback training system to enhance cognitive performance in healthy elderly subjects and in patients with amnestic mild cognitive impairment,Thailand
Prevalence of retinoblastoma protein loss in thai women with triple-negative breast cancer,Thailand
"Effectiveness of robotics fall prevention program among elderly in senior housings, Bangkok, Thailand: A quasi-experimental study",Thailand
Optical sensing platform for the colorimetric determination of silver nanoprisms and its application for hydrogen peroxide and glucose detections using a mobile device camera,Japan
Top-down plantwide control of a parallel double effect aqueous lithium bromide absorption chiller,Thailand
Genetic Diversity of Apis spp. in Thailand Inferred from 28S rRNA Nuclear and Cytochrome b Mitochondrial Gene Sequences,Thailand
"Potential development of the MICE industry in Hat Yai District, Songkhla Province",Thailand
Facile synthesis of highly conductive PEDOT:PSS: Via surfactant templates,Thailand
Optimization of synechococcus sp. VDW cultivation with artificially prepared shrimp wastewater for ammonium removal and its potential for use as a biofuel feedstock,Thailand
"The effect of glucose, adenosine-5’-triphosphate, and adenosine on glucose transporter 9 expression in Madin-Darby Canine Kidney (MDCK) cells",Thailand
Mitragynine reduced morphine-induced conditioned place preference and withdrawal in rodents,Thailand
Effect of chromium content on heat treatment behavior of multi-alloyed white cast iron for abrasive wear resistance,Thailand
An Outbreak of Peripheral Neuropathy in a Prison,Thailand
Public transport driver identification system using histogram of acceleration data,Thailand
Cost-Effectiveness Evaluation of Bariatric Surgery for Morbidly Obese with Diabetes Patients in Thailand,Thailand
Carbon-Based Catalyst from Pyrolysis of Waste Tire for Catalytic Ethanol Dehydration to Ethylene and Diethyl Ether,Thailand
Validation of Modified ART Mod 2 Code through Comparison with Aerosol Deposition of Cesium Compound in Phébus FPT3 Containment Vessel,Thailand
"The experimental infections of the human isolate of strongyloides stercoralis in a rodent model (The mongolian gerbil, meriones unguiculatus)",Thailand
Applicability of iron (III) Trimesic (Fe-BTC) to enhance lignin separation from pulp and paper wastewater,Thailand
Effect of altering the ratio of exogenous gonadotropins on reproductive performance of primiparous sows during the seasonal infertility period,Thailand
Durability of Antibody Response Against the Hepatitis B Virus in Kidney Transplant Recipients: A Proposed Immunization Guideline from a 3-Year Follow-up Clinical Study,Thailand
Image quality optimization using a narrow vertical detector dental cone-beam CT,Brazil
Correction: Highly porous core-shell chitosan beads with superb immobilization efficiency for: Lactobacillus reuteri 121 inulosucrase and production of inulin-type fructooligosaccharides (RSC Advances (2018) 8 (17008-17016) DOI: 10.1039/C8RA02241K),Thailand
Effect of alternan: versus chitosan on the biological properties of human mesenchymal stem cells,Thailand
"Interspecies differences in stability kinetics and plasma esterases involved in hydrolytic activation of curcumin diethyl disuccinate, a prodrug of curcumin",Thailand
Effect of self-management exercise program on physical fitness among people with prehypertension and obesity: A Quasi experiment study,Thailand
Hierarchical Verification for the BPMN Design Model Using State Space Analysis,Thailand
Sectorial Covers for Unit Arcs,United States
Form-stable benzoxazine-urethane alloys for thermally reversible light scattering materials,Thailand
Density and viscosity measurement and correlations of aqueous solution of 2-(diethylamino)ethanol for CO2 capture,Thailand
Searching for serum protein markers of equine squamous gastric disease using gel electrophoresis and mass spectrometry,Thailand
Thailand integrated energy blueprint (TIEB): One step towards sustainable energy sector,Thailand
Modified born-infeld-dilaton-axion coupling in supersymmetry,Thailand
Search for low-mass resonances decaying into bottom quark-antiquark pairs in proton-proton collisions at s =13 TeV,Armenia
Search for pair-produced three-jet resonances in proton-proton collisions at s =13 TeV,Armenia
Search for production of Higgs boson pairs in the four b quark final state using large-area jets in proton-proton collisions at √s=13 TeV,Armenia
"Pharmacognostic specifications, quercetin and quercitrin quantification in Bauhinia malabarica leaf",Thailand
Measurement of differential cross sections for inclusive isolated-photon and photon+jet production in proton-proton collisions at √s=13TeV,Armenia
Diabetes mellitus burden among people living with HIV from the Asia-Pacific region,Thailand
From plagiarism to incense sticks: The making of self and the other in Thai translation history,Thailand
"Flood simulation by a well-balanced finite volume method in tapi river basin, Thailand, 2017",Thailand
Phenol inhibition of dissolved organic nitrogen biodegradation in wastewater,Thailand
"Search for supersymmetry in events with a photon, a lepton, and missing transverse momentum in proton-proton collisions at √s=13 TeV",Armenia
Measurement of inclusive and differential Higgs boson production cross sections in the diphoton decay channel in proton-proton collisions at √s=13 TeV,Armenia
Cognitive impairment and 30-day rehospitalization rate in patients with acute heart failure: A systematic review and meta-analysis,United States
Histopathology of ethmoid mucosa versus polyp tissue in diagnosing eosinophilic mucin rhinosinusitis,Thailand
Overweight as an additional risk factor for colorectal neoplasia in lean population,Thailand
Three-dimensional imaging methods to quantify soft and hard tissues change after cleft-related treatment during growth in patients with cleft lip and/or cleft palate: A systematic review,Belgium
"The policy effect of government assistance on the rice production in Southeast Asia: Comparative case studies of Thailand, Vietnam, and the Philippines",Thailand
Engineering of Corynebacterium glutamicum as a prototrophic pyruvate-producing strain: Characterization of a ramA-deficient mutant and its application for metabolic engineering,Japan
Genome constellations of 24 porcine rotavirus group A strains circulating on commercial Thai swine farms between 2011 and 2016,Thailand
One-pot catalytic conversion of cellobiose to sorbitol over nickel phosphides supported on MCM-41 and Al-MCM-41,Thailand
Search for heavy resonances decaying into two Higgs bosons or into a Higgs boson and a W or Z boson in proton-proton collisions at 13 TeV,Armenia
Search for heavy Majorana neutrinos in same-sign dilepton channels in proton-proton collisions at √s=13 TeV,Armenia
Dehydrogenation of ethanol to acetaldehyde over different metals supported on carbon catalysts,Thailand
