Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Study on drowsy driving behavior from driver steering pattern and lane offset using driving simulator,2,0,1,0
Effect of slot and chamfer shape of brake pad on mode coupling,5,0,3,0
Does reduced oxygen delivery cause lactic acidosis in falciparum malaria? An observational study,15,1,7,2
Role of copper- or cerium-promoters on NiMo/Γ-Al2O3 catalysts in hydrodeoxygenation of guaiacol and bio-oil,9,0,3,33
Helium-hydrogen immiscibility at high pressures,9,2,5,6
Biological evaluation and molecular dynamics simulation of chalcone derivatives as epidermal growth factor-tyrosine kinase inhibitors,8,1,4,22
"Democracy, economic growth and government spending in public health in Southeast Asia",1,0,1,2
Family ownership and earnings quality of Thai firms,2,0,2,10
Do letters to shareholders have information content?,1,0,1,5
Ab interno evisceration,2,1,1,0
"“Environmental friendly and cost effective caramel for congo red removal, high flux, and fouling resistance of polysulfone membranes”",4,0,2,38
Environmentally friendly for elderly persons through packaging design,2,0,2,1
Gaming application development to promote cultural tourism in Bangnoi floating market in Samutsongkram,6,0,2,0
Au-catalyzed desorption of GaAs oxides,4,0,2,2
A system dynamics modeling to evaluate flooding impacts on municipal solid waste management services,2,0,1,30
"Alteration of androgen receptor expression, apoptosis and cell proliferation in cryptorchid suckling, nursery and growing-finishing pigs",6,0,1,5
Assessment of heat-to-power ratio in a bio-oil sorption enhanced steam reforming and solid oxide fuel cell system,2,0,1,11
Hydrophilic Truxene Derivative as a Fluorescent off-on Sensor for Copper (II) Ion and Phosphate Species,4,0,2,7
Generation of porcine induced-pluripotent stem cells from Sertoli cells,6,0,3,17
Enhanced Adsorption and Antimicrobial Activity of Fabricated Apocynaceae Leaf Waste Activated Carbon by Cobalt Ferrite Nanoparticles for Textile Effluent Treatment,6,0,3,23
A theoretical study on the molecular encapsulation of luteolin and pinocembrin with various derivatized beta-cyclodextrins,9,0,4,27
Sulfonation of dialdehyde cellulose extracted from sugarcane bagasse for synergistically enhanced water solubility,3,0,2,45
HDT of the model diesel feed over Ir-modified Zr-SBA-15 catalysts,5,0,2,15
Storage stability of bleached rice bran wax organogels and water-in-oil emulsions,2,0,1,12
Development of highly conductive graphite-/graphene-filled polybenzoxazine composites for bipolar plates in fuel cells,4,0,2,42
Characterization and Antibacterial Activity Against Helicobacter pylori of Lactic Acid Bacteria Isolated from Thai Fermented Rice Noodle,4,0,3,13
Designing a Virtual Learning Environment System for Teaching Twenty-First Century Skills to Higher Education Students in ASEAN,2,0,1,41
Protein expression in female salivary glands of pyrethroid-susceptible and resistant strains of Aedes aegypti mosquitoes,7,1,3,5
Smoking and risk of microscopic colitis: A systematic review and meta-Analysis,3,0,3,28
Rapid Detection of the Antibiotic Sulfamethazine in Pig Body Fluids by Paper Spray Mass Spectrometry,6,0,2,21
Understanding Degradation Mechanisms and Improving Stability of Perovskite Photovoltaics,4,0,4,945
Polonyi-Starobinsky supergravity with inflaton in a massive vector multiplet with DBI and FI terms,4,2,6,8
"Adsorption of paraquat from water by insoluble cyclodextrin polymer crosslinked with 1,2,3,4-butanetetracarboxylic acid",4,0,3,15
Measurement of prompt ψ(2S) production cross sections in proton–lead and proton–proton collisions at sNN=5.02TeV,2247,1,196,22
"Measurement of nuclear modification factors of ϒ(1S), ϒ(2S), and ϒ(3S) mesons in PbPb collisions at sNN=5.02 TeV",2260,1,195,91
Search for supersymmetric partners of electrons and muons in proton–proton collisions at s=13TeV,2268,1,196,75
Curcumin modulates the angiogenic potential of human endothelial cells via FAK/P-38 MAPK signaling pathway,6,0,6,19
An Integrated Approach to HIV Disclosure for HIV-Affected Families in Thailand,15,1,5,3
Action research: Science teachers' beliefs about teaching and learning science,2,0,1,0
Fostering the grade 10 underprivileged students' inquiring mind through science reflective journal writing and active learning,2,0,1,1
Integrating the importance levels of friends into trust-based ant-colony recommender systems,3,0,3,0
A taxonomic revision of Globba subsect. Nudae (Zingiberaceae),3,1,2,9
Objective physical measures and their association with subjective functional limitations in a representative study population of older Thais,2,1,3,4
"A model for generating a lifestyle fashion brand from cultural capital for generation asia in Bangkok, Thailand",2,0,1,0
Accountability perception of Thai Government: to whom and what counts,2,0,1,8
Real-Time Multiple Face Recognition using Deep Learning on Embedded GPU System,2,0,1,40
Improvement of Relative Permeability and Wetting Condition of Sandstone by Low Salinity Waterflooding,6,1,2,1
Genomic analysis of Leptospira interrogans serovar Paidjan and Dadas isolates from carrier dogs and comparative genomic analysis to detect genes under positive selection,5,1,3,5
Circulating androgen levels before and after oophorectomy in premenopausal and postmenopausal women,6,0,3,18
"Young people’s views of the constraints on sex education in Bangkok, Thailand",1,0,1,4
Decreased protein kinase C-β type II associated with the prominent endotoxin exhaustion in the macrophage of FcGRIIb−/− lupus prone mice is revealed by phosphoproteomic analysis,7,1,3,22
How Does Self-Rated Health Differ among Older Vietnamese Men and Women?,3,0,2,4
"Human adenovirus in patients with influenza-like illness and/or acute gastroenteritis in thailand, 2016",5,,1,0
"Human astrovirus among patients with acute gastroenteritis in thailand, 2009-2017",7,,2,3
Analytical model for predicting oil fraction in horizontal oil–water two-phase flow,2,0,2,4
"Surgical removal and recurrence of Leiomyosarcoma in a King Cobra, Ophiophagus hannah",4,,2,0
Dual infection of a Thai isolate HP-PRRSV and the pdmH1N1 2009 SIV in weanling pigs,7,,3,3
A simple and rapid method for the extraction of genomic DNA from piglet tails without using proteinase K,5,,2,0
Epidemiologic evaluation of feline urolithiasis in Thailand from 2010 to 2017,4,,3,4
SPINAL DISPLACEMENT during THORACIC SPINAL MANIPULATIVE THERAPY,2,0,2,1
Compact non-uniform planar metasurface for efficiency enhancement of wireless power transfer,4,0,4,1
Maximization of PV size for its limitation in MEA grid code by considering overvoltage and increased active power loss criteria,2,0,1,5
Fictitious flux observer for sensorless control of synchronous reluctance motors considering magnetic cross -coupling effects,2,0,1,2
Bioassay-guided isolation of topoisomerase Ι poison from paphiopedilum callosum (Rchb.f.) stein,7,1,1,4
Greenhouse gas emission from horizontal and vertical subsurface flow constructed wetlands in tropical climate,4,1,4,3
Short-Term Load Forecast for Energy Management System Using Neural Networks with Mutual Information Method of Input Selection,2,0,1,3
Design of Model Predictive Control with Nonlinear Disturbance Observer for Electric Power Steering System,3,0,2,4
"Erratum to: Search for a new scalar resonance decaying to a pair of Z bosons in proton-proton collisions at s = 13 TeV (Journal of High Energy Physics, (2018), 2018, 6, (127), 10.1007/JHEP06(2018)127)",2303,1,245,11
The Thailand-U.S. defense alliance in U.S.-indo-pacific strategy,1,,1,1
"Preparation and characterization of core-shell magnetite nanoparticles-polycaprolactone, core-shell natural rubber- polycaprolactone for toughness enhancement of poly(lactic acid)",2,,3,0
A simple Genotyping method for Rapid Differentiation of Blastocystis Subtypes and Subtype Distribution of Blastocystis spp. In Thailand,5,1,3,9
Synthesis and characterization of admicelled natural rubber with poly(methyl methacrylate)-co-poly ((3-trimethoxysilyl) propyl methacrylate) and evaluation of the properties of its vulcanizates,2,,1,0
The Genetic Polymorphisms of 24 base pair Duplication and point G102S of Human Chitotriosidase to Bancroftian Filariasis at the Thai–Myanmar Border,3,1,2,1
Implications for provenance since the last glaciations in Southeastern Andaman sea sediments by clay mineralogy,5,,3,0
A validation study of a polymer optical fiber sensor for monitoring lumbar spine movement,7,1,6,4
Effect of dexmedetomidine combined with pethidine on minimum alveolar concentration of isoflurane in dogs,3,,1,0
"Combination of rock inhibitor, hypoxia and melatonin improved differentiation of rabbit induced pluripotent stem cells into cardiac progenitor cells",4,,1,0
Efficacy of live NDV vaccine simultaneously vaccinated with recombinant HVT-NDV vaccine on early protection against newcastle disease virus challenge,2,,1,0
Accuracy of portable human glucose meter (Accu-chek® performa) for blood glucose measurement in newborn piglets,4,,1,2
"New localities for Tylototriton uyenoi, T. Panhai and T. Anguliceps in Thailand with remarks on the southernmost distribution of the genus",4,1,4,9
Phenolic compounds removal by grasses and soil bacteria after land application of treated palm oil mill effluent: A pot study,5,1,3,13
Lack of Transmission of Zika Virus Infection to Breastfed Infant,8,1,3,4
Sphenoid Sinus Cholesteatoma—Complications and Skull Base Osteomyelitis: Case Report and Review of Literature,4,1,2,4
Michael’s selection theorem in D-minimal expansions of the real field,1,1,1,8
Relative telomere length in blood leukocytes of patients with anterior cruciate ligament injury: A pilot study,5,1,1,1
Productivity improvement with parallel adjacent U-shaped assembly lines,2,1,2,12
Anterior segment parameters of filipino-americans compared to Chinese-Americans and caucasian americans using anterior segment optical coherence tomography,9,1,10,11
Search for pair production of first-generation scalar leptoquarks at s =13 TeV,2293,1,249,82
Swimming skill development among rural children under limited infrastructure: The stakeholders’ perspectives,2,0,2,0
"Characterizing antimicrobial use in the livestock sector in three south east asian countries (Indonesia, thailand, and vietnam)",16,1,7,69
A prospective randomized control trial: Two years outcome in diabetes control after bariatric surgery comparison between laparoscopic sleeve gastrectomy and laparoscopic roux-en-Y gastric bypass,3,,2,2
Examining english test practicality among different stakeholders in Thailand,2,1,2,3
Incidence and risk factors of cardiovascular diseases among HIV patients in Thailand,3,,1,2
The perioperative and anesthetic adverse events in Thailand (PAAd Thai) study: 58 case reports of obesity patients,8,,6,1
The modified robert jones bandage does not improve performance or functional outcome after total knee arthroplasty: A randomized controlled trial,5,,2,1
Development and psychometric assessment of a health literacy-based questionnaire to differentiate between office workers with and without non-specific neck pain,3,,2,1
Evaluation of bone regeneration using injectable surfactant-induced thai silk fibroin/collagen in situ- forming hydrogel in segmental bone defects in rats,6,,2,0
Continuous barbed suture versus knotted interrupted suture for wound closure in total knee arthroplasty: A prospective randomized study,2,,2,3
Optimal level of hepatitis B surface antibody for prevention of recurrent hepatitis B following liver transplantation: A retrospective study,5,,2,0
Development and validation of a thai version of the sleep apnea quality of life index (SAQLI),4,,3,0
Catalytic cracking of biodieselwaste using metal supported SBA-15 mesoporous catalysts,5,1,1,3
