Title,affliation_country
Between polygyny and monogamy: Marriages of the political elite and the Thai regime of images,Thailand
"Transcriptome analysis of ABCB1, ABCG2 and the BCL2/BAX ratio in refractory and relapsed canine lymphomas under treatment and rescue protocol",Thailand
Monitoring minimal residual disease in canine lymphomas treated with modified L-COP or L-CHOP protocols,Thailand
Fabrication of porous ceramics from non-metallic residue obtained from aluminum recycling plant,Thailand
"Determinants of severe acute malnutrition among children under five years in a rural remote setting: A hospital based study from district Tharparkar-Sindh, Pakistan",Pakistan
Factors affecting photobiological hydrogen production in five filamentous cyanobacteria from Thailand,Thailand
Smartphone usage capabilities among younger and elderly users,Thailand
Routine Prophylactic Antimicrobial Use Is Associated with Increased Phenotypic and Genotypic Resistance in Commensal Escherichia coli Isolates Recovered from Healthy Fattening Pigs on Farms in Thailand,Thailand
Chemical Constituents of the Stems of Spatholobus parviflorus and Their Cholinesterase Inhibitory Activity,Thailand
Cranial index in a modern people of Thai ancestry,South Korea
Measurement of differential cross sections in the kinematic angular variable ϕ * for inclusive Z boson production in pp collisions at √s=8 TeV,Armenia
Combined search for electroweak production of charginos and neutralinos in proton-proton collisions at √s=13 TeV,Armenia
Importance of culture history on 17α-ethinylestradiol cometabolism by nitrifying sludge,Thailand
"Lipolytic and antimicrobial activities of pseudomonas strains isolated from soils in Phetchaburi Province, Thailand",Thailand
The role of calcitonin gene-related peptide in migraine prevention by botulinum toxin type A,Thailand
Prevalence of bacteremia in dogs admitted to an intensive care unit with intravenous catheterization,Thailand
Ophthalmology snapshot,Thailand
Effect of interferential current therapy on ground reaction force in dogs with hip osteoarthritis: A randomized placebo controlled cross-over clinical trial,Thailand
"Properties and performance of microemulsion fuel: blending of jatropha oil, diesel, and ethanol- surfactant",Thailand
Immunohistochemical localization of inhibin/activin subunits in adult asian elephant (Elephas maximus) testes,Thailand
Detection of PRRSV circulation using oral fluid samples for,Thailand
Evaluation of two cryopreservation protocols on cauda epididymal spermatozoa characteristics in domestic cats,Thailand
ECG quiz,Thailand
"Mutations in QRDRs of DNA gyrase and topoisomerase IV genes in nalidixic acid and ciprofloxacin-resistant Salmonella enterica isolated from chicken meat, pork and humans",Thailand
What is your diagnosis?,Thailand
"Hydrogeological parameter distribution estimation by geostatistical methods in regional groundwater modeling in the upper central plain, Thailand",Thailand
LINE-1 ORF1 Protein Is Up-regulated by reactive Oxygen species and associated with bladder urothelial carcinoma progression,Thailand
Does space-time torsion determine the minimum mass of gravitating particles?,United Kingdom
Study of dijet events with a large rapidity gap between the two leading jets in pp collisions at √s=7TeV,Armenia
Water resource management for sustainable development,Tunisia
Measurement of the inclusive t t ¯ cross section in pp collisions at √s=5.02 TeV using final states with at least one charged lepton,Armenia
Theoretical and experimental studies on inclusion complexes of pinostrobin and β-cyclodextrins,Thailand
"Occurrence of bovine tuberculosis among cattle herds from nomadic peri-urban settlements and cattle slaughtered at the municipal abattoir of Bauchi, North-Eastern Nigeria",Malaysia
Emergence of colistin resistance in extended-spectrum beta lactamase producing Enterobacteriaceae isolated from food animals and its public health implication: A review,Thailand
Search for ZZ resonances in the 2ℓ2ν final state in proton-proton collisions at 13 TeV,Armenia
Current Literature Review of Registered Nurses’ Competency in the Global Community,Thailand
Fabrication of high-density microneedle masters towards the commercialisation of dissolving microneedles,Thailand
Tele-health for patients with deep brain stimulation: The experience of the Ontario Telemedicine Network,Canada
Management of patients on antithrombotic agents undergoing emergency and elective endoscopy: Joint Asian Pacific Association of Gastroenterology (APAGE) and Asian Pacific Society for Digestive Endoscopy (APSDE) practice guidelines,Hong Kong
"Natural infection of questing ixodid ticks with protozoa and bacteria in Chonburi Province, Thailand",Thailand
CHIP regulates aquaporin-2 quality control and body water homeostasis,Denmark
"Methotrexate, but not narrowband ultraviolet B radiation, suppresses interleukin-33 mRNA levels in psoriatic plaques and protein levels in serum of patients with psoriasis",Thailand
"Naphthalene Derivatives and Quinones from Ventilago denticulata and Their Nitric Oxide Radical Scavenging, Antioxidant, Cytotoxic, Antibacterial, and Phosphodiesterase Inhibitory Activities",Thailand
Litter removal in a tropical rain forest reduces fine root biomass and production but litter addition has few effects,United Kingdom
Semi-rigid composite foams of calcium sodium aluminosilicate from eggshells embedded in polyurethane,Thailand
Survival Benefits from Metformin Use in Pancreatic Cancer: A Systemic Review and Meta-analysis,United States
Surface-Dependence of Adsorption and Its Influence on Heterogeneous Photocatalytic Reaction: A Case of Photocatalytic Degradation of Linuron on Zinc Oxide,Thailand
Oral lichen planus: Challenge and management,Thailand
CdtC-induced processing of membrane-bound CdtA is a crucial step in Aggregatibacter actinomycetemcomitans cytolethal distending toxin holotoxin formation,Japan
Characteristics of hydrochar and hydrothermal liquid products from hydrothermal carbonization of corncob,Thailand
"Formulation, physical, in vitro and ex vivo evaluation of nanomedicine-based chemosterilant for non-surgical castration of male animals",Thailand
Community Nurses’ Experiences Regarding the Meaning and Promotion of Healthy Aging in Northeastern Thailand,Sweden
Coping with the End of the Commodities Boom: Rubber Smallholders in Southern Thailand Oscillating Between Near-poverty and Middle-class Status,South Korea
Genome characterization of piscine ‘Scale drop and Muscle Necrosis syndrome’-associated strain of Vibrio harveyi focusing on bacterial virulence determinants,Thailand
Incense Smoke and Increasing Carotid Intima Media Thickness: A Cross-Sectional Study of the Thai-Vietnamese Community,Thailand
"Cypripedin, a phenanthrenequinone from Dendrobium densiflorum, sensitizes non-small cell lung cancer H460 cells to cisplatin-mediated apoptosis",Thailand
A novel approved mathematical equation for lightning protection angle,Thailand
A novel flavanone derivative inhibits dengue virus fusion and infectivity,Thailand
"Factors influencing source separation intention and willingness to pay for improving waste management in Bangkok, Thailand",Thailand
"Effects of chito-oligosaccharide supplementation with low or medium molecular weight and high degree of deacetylation on growth performance, nutrient digestibility and small intestinal morphology in weaned pigs",Thailand
"Gene expression analysis, subcellular localization, and in planta antimicrobial activity of rice (Oryza sativa L.) defensin 7 and 8",Thailand
Considerations for placement of mandibular buccal shelf orthodontic anchoring screw in Class III hyperdivergent and normodivergent subjects – A cone beam computed tomography study,Thailand
Effective surveillance for early classical swine fever virus detection will utilize both virus and antibody detection capabilities,Thailand
Successful drug desensitization in patients with delayed-type allergic reactions to anti-tuberculosis drugs,Thailand
Heparin-Bridging Therapy and Risk of Bleeding After Endoscopic Submucosal Dissection for Gastric Neoplasms: a Meta-Analysis,United States
Immuno-informatics driven proteome-wide investigation revealed novel peptide-based vaccine targets against emerging multiple drug resistant Providencia stuartii,Pakistan
Physical structure variations of bacterial cellulose produced by different Komagataeibacter xylinus strains and carbon sources in static and agitated conditions,Thailand
Induction of porcine reproductive and respiratory syndrome virus (PRRSV)-specific regulatory T lymphocytes (Treg) in the lungs and tracheobronchial lymph nodes of PRRSV-infected pigs,Thailand
Effect of strong tooth-bleaching with 38% hydrogen peroxide on marginal seal of dental restorations using self-etch and total-etch adhesives,Thailand
Heterologous co-expression in E. coli of isoamylase genes from cassava Manihot esculenta Crantz ‘KU50’ achieves enzyme-active heteromeric complex formation,Thailand
