Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Cadaveric Dissections to Determine Surface Landmarks Locating the Facial Artery for Filler Injections,14,4,1,4,0,ar,3
Fabrication of silicon nanowires by metal-catalyzed electroless etching method and their application in solar cell,23,6,2,2,1,ar,3
Delayed Ejaculation Due to Improper Male Condom Size: A Case Report,10,3,4,1,1,ar,0
Development of pelleted feed containing probiotic Lactobacillus rhamnosus GG and Jerusalem artichoke for Nile Tilapia and its biocompatibility studies,45,5,3,4,2,ar,4
"Caregiver burden and associated factors for the respite care needs among the family caregivers of community dwelling senior citizens in Chiang Mai, Northern Thailand",43,6,3,5,1,ar,15
Fisetin inhibits osteogenic differentiation of mesenchymal stem cells via the inhibition of yap,81,6,5,4,1,ar,14
Preliminary Design for Segmental Joint of Precast Tunnel Liner,9,3,2,2,1,ar,0
The impact of toxic chemical releases and their management on financial performance,52,3,2,2,0,ar,0
Diagnostic dilemma in COVID-19-associated pulmonary aspergillosis,5,3,1,3,2,le,11
Effective gene delivery into primary dendritic cells using synthesized PDMAEMA-iron oxide nanocubes,49,7,6,1,0,ar,4
Mycobacterium Chimaera Choroiditis,,3,1,3,0,no,2
"The frequency of feline AB blood types and the risk of incompatibility reactions in Bangkok, Thailand, and vicinities",18,3,1,1,0,ar,0
"Effects of air pollution, land-use type, and maternal mental health on child development in the first two years of life in the Greater Taipei area",80,10,2,8,0,ar,8
Risk Factors for Facial Pressure Ulcers in Patients Who Underwent Prolonged Prone Orthopedic Spine Surgery,22,4,2,1,0,ar,5
The infrapatellar fat pad produces interleukin-6-secreting T cells in response to a proteoglycan aggrecan peptide and provides dominant soluble mediators different from that present in synovial fluid,62,9,1,2,0,ar,3
Thai Nurses' Experiences of Spiritual Care for Older Adults at End of Life,31,3,2,3,0,ar,3
Effect of TMB/P123 ratios on physicochemical properties of mesocellular foam carbon (MCF-C) as catalyst for ethanol dehydrogenation,47,4,6,1,0,ar,4
The concept-sharing approach: A teaching strategy to promote objectiveoriented learning and academic performance in medical students,23,8,1,4,1,ar,0
Melonic dominance and the largest eigenvalue of a large random tensor,32,1,2,2,2,ar,4
Sleep problems in children with autism spectrum disorder and typical development,47,2,1,1,0,ar,6
Preparation and characterization of bio-based green renewable composites from poly(lactic acid) reinforced with corn stover,59,12,3,7,0,ar,12
"Correction to: Prevalence of Enterobacteriaceae in Wild Long-Tailed Macaques (Macaca fascicularis) in Thailand (International Journal of Primatology, (2021), 42, 3, (337-341), 10.1007/s10764-021-00209-3)",,11,2,4,1,er,0
Parkinson's Disease and Post–COVID-19 Syndrome: The Parkinson's Long-COVID Spectrum,7,13,2,11,1,no,42
Synthesis of bio-inspired cellulose nanocrystals-soy protein isolate nanoconjugate for stabilization of oil-in-water Pickering emulsions,51,7,3,4,0,ar,21
Chitosan as biopolymer binder for graphene in supercapacitor electrode,46,3,1,2,1,ar,28
"Efficacy and safety of ravidasvir plus sofosbuvir in patients with chronic hepatitis C infection without cirrhosis or with compensated cirrhosis (STORM-C-1): interim analysis of a two-stage, open-label, multicentre, single arm, phase 2/3 trial",30,25,2,19,1,ar,10
Process intensification approach for design and optimization of biodiesel production from palm fatty acid distillate,36,3,2,3,1,ar,12
Acute bilateral angle closure induced by monoclonal antibody (Daratumumab) infusion,20,6,1,3,1,ar,2
Parkinsonism hyperpyraexia syndrome in Parkinson's disease patients undergoing deep brain stimulation: An indirect consequence of COVID-19 lockdowns,10,3,3,2,2,le,1
Subjective well-being and healthcare utilization: A mediation analysis,44,3,3,3,1,ar,7
Identification of genes associated with Kikuchi-Fujimoto disease using RNA and exome sequencing,79,4,2,3,0,ar,3
Strategies to pre-empt recurrent bleeding after endoscopic hemostasis,12,2,2,2,1,ed,0
Radiation induced graft polymerization of fluorinated methacrylate onto polypropylene spunbond nonwoven fabric.,45,4,5,3,0,ar,11
Is Unilateral Minimally Invasive Transforaminal Lumbar Interbody Fusion Sufficient in Patients with Claudication? A Comparative Matched Cohort Study,13,5,2,3,0,ar,2
Regulatory stringency and behavior in a common pool resource game: Lab and field experiments,50,2,2,1,0,ar,0
"2020 APHRS/HRS expert consensus statement on the investigation of decedents with sudden unexplained death and patients with sudden cardiac arrest, and of their families",362,28,1,25,1,ar,9
Tubulin acetylation enhances lung cancer resistance to paclitaxel-induced cell death through Mcl-1 stabilization,44,6,4,1,1,ar,11
An investigation for airflow and deposition of PM2.5 contaminated with SAR-CoV-2 virus in healthy and diseased human airway,58,6,2,5,0,ar,6
Numerical Simulation of the Disintegration of an Aqueous Drop under Electric Field,13,3,2,2,0,ar,1
Experimental study of thin film Fe2O3/TiO2 for photocatalytic Rhodamine B degradation,32,3,3,2,0,ar,16
Photolytic fate of (E)- and (Z)-endoxifen in water and treated wastewater exposed to sunlight,62,5,2,5,0,ar,0
Deposition of Li/Al layered double hydroxides on the graphite felts for the performance improvement of an all-vanadium redox flow battery,18,5,3,3,0,ar,4
Recurrence of knee flexion contracture after surgical correction in children with cerebral palsy,36,3,2,3,0,ar,2
"The Andaman Basin Central Fault Zone, Andaman Sea: Characteristics of a major deepwater strike-slip fault system in a polyphase rift",67,4,5,2,0,ar,7
Underwater endoscopic mucosal resection of a rectal adenoma in the nondistensible rectum from severe fecal incontinence,2,2,2,1,1,ar,1
Electromechanical Analysis of Red Blood Cell under AC Electric Field,8,2,2,1,0,ar,0
Computationally guided high-throughput design of self-assembling drug nanoparticles,48,27,6,7,2,ar,41
Design of cellular beam-columns about the major axis,17,3,1,3,0,ar,1
Effect of 5-HT2C receptor gene polymorphism (HTR2C−759C/T) on metabolic adverse effects in Thai psychiatric patients treated with risperidone,46,7,2,6,0,ar,1
Novel biorefinery-Integrated-Kraft-pulping network for sustainable development,74,6,4,4,0,ar,9
A detailed morphology investigation on the effects of mixed anionic and nonionic surfactants on methane hydrate formation and dissociation,40,5,1,2,0,ar,20
Phenotypic features of dentinogenesis imperfecta associated with osteogenesis imperfecta and COL1A2 mutations,40,8,5,2,0,ar,4
Bounds on mean absolute deviation portfolios under interval-valued expected future asset returns,36,2,2,2,0,ar,2
Variation of leaf-level gas exchange rates and leaf functional traits of dominant trees across three successional stages in a Southeast Asian tropical forest,82,11,3,7,0,ar,5
Improvement of organic solar cell performance by multiple plasmonic excitations using mixed-silver nanoprisms,48,8,4,3,1,ar,13
Postimplantation pocket hematoma increases risk of cardiac implantable electronic device infection: A meta-analysis,48,7,1,5,1,ar,6
"Seroprevalence of Toxoplasma gondii in outdoor dogs and cats in Bangkok, Thailand",47,10,3,6,2,ar,10
A critical review on production of biopolymers from algae biomass and their applications,109,7,4,4,0,re,85
Screening and Bioguided Fractionation of Mimosa pigra L. Bee Pollen with Antioxidant and Anti-Tyrosinase Activities,31,4,2,2,1,ar,1
Prevalence of Enterobacteriaceae in Wild Long-Tailed Macaques (Macaca fascicularis) in Thailand,5,11,2,4,1,ar,2
Two new xanthones from the root of Thai Calophyllum inophyllum and their toxicity against colon and liver cancer cells,27,3,1,1,0,ar,3
"The role of high-density lipoprotein cholesterol, apolipoprotein A and paraoxonase-1 in the pathophysiology of neuroprogressive disorders",427,8,3,8,0,re,17
Performance analysis of electricity generation from grid-connected photovoltaic system using All-Sky Index for Smart City projects in Thailand,30,3,1,2,0,ar,8
Molecular characterization of DICER1-mutated pituitary blastoma,63,17,3,14,0,ar,12
Acaricidal activity of essential oils for the control of honeybee (Apis mellifera) mites Tropilaelaps mercedesae under laboratory and colony conditions,52,4,1,4,1,ar,3
Effective Cu/Re promoted Ni-supported γ-Al2O3 catalyst for upgrading algae bio-crude oil produced by hydrothermal liquefaction,100,11,3,9,1,ar,27
Bio-jet fuel range in biofuels derived from hydroconversion of palm olein over Ni/zeolite catalysts and freezing point of biofuels/Jet A-1 blends,48,6,4,2,0,ar,22
"In schizophrenia, non-remitters and partial remitters to treatment with antipsychotics are qualitatively distinct classes with respect to neurocognitive deficits and neuro-immune biomarkers: results of soft independent modeling of class analogy",69,4,3,5,0,ar,5
Low-cost Cu-based inorganic hole transporting materials in perovskite solar cells: Recent progress and state-of-art developments,129,8,6,6,0,re,15
New hybrid basalt/E-glass FRP jacketing for enhanced confinement of recycled aggregate concrete with clay brick aggregate,62,4,1,4,1,ar,30
The multi-directional reach test in children with down syndrome,35,2,1,1,1,ar,1
Oxygen defect enriched (NH4)2V10O25·8H2O nanosheets for superior aqueous zinc‐ion batteries,61,9,3,5,0,ar,130
Adaption and preliminary validation of the Addenbrooke's Cognitive Examination-III as a screening test for mild cognitive impairment and dementia in hearing-impaired individuals,61,6,2,4,1,ar,4
A straight-line DCA for a gas reservoir,16,4,2,3,0,ar,5
Non-blowup at critical exponent for a semilinear nonlocal diffusion equation,6,3,1,2,0,ar,0
Risk factors and clinical outcomes of tuberculosis among kidney transplant recipients in high endemic country,23,5,2,2,0,ar,7
Facile synthesis of magnetic silica-mannan nanocomposites for enhancement in internalization and immune response of dendritic cells,51,6,6,2,0,ar,5
The COVID-19 pandemic face mask waste: A blooming threat to the marine environment,148,7,6,6,1,re,149
"Resistance to widely-used disinfectants and heavy metals and cross resistance to antibiotics in Escherichia coli isolated from pigs, pork and pig carcass",52,5,2,1,0,ar,18
"Pyranocarbazole alkaloids, isolated from Clausena cambodiana leaves, as a pancreatic cholesterol esterase inhibitor, and their HPLC–DAD quantitative determination method",25,5,5,5,0,ar,2
MetaSleepLearner: A Pilot Study on Fast Adaptation of Bio-Signals-Based Sleep Stage Classifier to New Individual Subject Using Meta-Learning,61,11,4,6,2,ar,37
Effects of Bilateral Transcutaneous Tibial Nerve Stimulation on Neurogenic Detrusor Overactivity in Spinal Cord Injury: A Urodynamic Study,24,4,2,5,0,cp,14
Angiotensin Receptor Blockers in cyclodextrin nanoparticle eye drops: Ocular pharmacokinetics and pharmacologic effect on intraocular pressure,28,8,1,7,2,ar,10
Impacts of the plane strain ratio on excavations in soft alluvium deposits,25,4,2,2,0,ar,8
Video-assisted liver ultrasound training for non-radiologists: protocol and preliminary results,18,3,2,3,1,ar,2
The patient acceptable symptom state in oral lichen planus: identification of cut-off threshold scores in measures of pain and quality of life,25,7,1,4,2,ar,3
"The severity and extent of periodontitis is associated with cardio-ankle vascular index, a novel arterial stiffness parameter",37,7,1,3,0,ar,4
Factor influencing land degradation sensitivity and desertification in a drought prone watershed in Thailand,54,1,4,1,1,ar,24
"Closed knight's tour problem on some (m, n, k, 1)-rectangular tubes",5,4,1,2,0,ar,1
Esophagogastric junction morphology and contractile integral on high-resolution manometry in asymptomatic healthy volunteers: An international multicenter study,22,26,3,23,2,ar,12
Estimated radiation doses to ovarian and uterine organs in breast cancer irradiation using radio-photoluminescent glass dosimeters (RPLDs),27,5,2,2,1,ar,4
Postinflammatory and rebound hyperpigmentation as a complication after treatment efficacy of telangiectatic melasma with 585 nanometers Q-switched Nd: YAG laser and 4% hydroquinone cream in skin phototypes III-V,32,3,1,2,0,ar,2
State-of-the-art preclinical testing of the OMEGATM left atrial appendage occluder,19,7,2,4,0,ar,2
The Influence of Surface Roughening and Polishing on Microbial Biofilm Development on Different Ceramic Materials,48,7,1,4,0,ar,15
Anchoring Mo on C9N4 monolayers as an efficient single atom catalyst for nitrogen fixation,72,4,4,2,0,ar,31
Reciprocity in practice: the hydropolitics of equitable and reasonable utilization in the Lancang-Mekong basin,81,2,3,2,0,ar,6
Optimal levofloxacin dosing regimens in critically ill patients with acute kidney injury receiving continuous renal replacement therapy,39,8,1,9,0,ar,7
"Sleep variability, 6-sulfatoxymelatonin, and diabetic retinopathy",22,9,2,6,0,ar,6
A cross-sectional study of factors predicting readmission in Thais with coronary artery disease,44,2,1,1,2,ar,8
Stability of Unsupported Conical Slopes in Hoek-Brown Rock Masses,38,3,4,2,0,ar,34
Bearing Capacity of Strip Footing on Hoek-Brown Rock Mass Subjected to Eccentric and Inclined Loading,24,3,4,2,0,ar,41
Deterring collusion with a reserve price: an auction experiment,43,2,1,2,0,ar,2
Wetzel’s sector covers unit arcs,15,2,1,2,2,ar,1
"Sinus and anterior skull base surgery during the COVID-19 pandemic: systematic review, synthesis and YO-IFOS position",36,15,1,15,1,re,6
