Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Development of Chinese Vocabulary Learning by utilizing Virtual Reality,20,0,1,0
3D Simulation for Train Motion of Bangkok Transit System,9,0,2,0
A Discrete-Time Simulation for Throughput Performance Evaluation of IEEE802.11 with Hidden Stations,9,0,5,0
An Online Cognitive Intervention Tool for the Patients with Mild Cognitive Impairment using Virtual Reality,12,0,1,2
Implementing TrafficEngineering with Segment Routing using OpenDaylight Controller and Pathman-SR,4,0,2,0
Energy Efficient Hybrid Medium Access Control Protocol for Wireless Sensor Network,6,0,4,4
A Hybrid E-nose System based on Metal Oxide Semiconductor Gas Sensors and Compact Colorimetric Sensors,4,0,1,3
Investigation of key chemical species from durian peduncles and their correlations with durian maturity,4,1,2,4
Observation of a New Excited Beauty Strange Baryon Decaying to Ξb- π+π-,2360,1,270,21
Measurement of the Wγ Production Cross Section in Proton-Proton Collisions at s =13 TeV and Constraints on Effective Field Theory Coefficients,2319,1,272,10
Acute Kidney Injury Induced Lupus Exacerbation Through the Enhanced Neutrophil Extracellular Traps (and Apoptosis) in Fcgr2b Deficient Lupus Mice With Renal Ischemia Reperfusion Injury,10,1,2,22
Dynamical stabilization and H-vacancy diffusion kinetics of lightweight complex hydrides: Ab initio study for hydrogen storage improvement,5,0,4,10
Effect of atomic configuration and spin-orbit coupling on thermodynamic stability and electronic bandgap of monolayer 2H-Mo1−xWxS2solid solutions,5,0,3,3
Porous silsesquioxane cage and porphyrin nanocomposites: Sensing and adsorption for heavy metals and anions,4,0,2,18
Assessing Dynamic Changes of Taste-Related Primary Metabolism During Ripening of Durian Pulp Using Metabolomic and Transcriptomic Analyses,13,1,5,11
Toxicity Profiles and Survival Outcomes among Patients with Nonmetastatic Nasopharyngeal Carcinoma Treated with Intensity-Modulated Proton Therapy vs Intensity-Modulated Radiation Therapy,18,1,4,22
False Dogmas in Schizophrenia Research: Toward the Reification of Pathway Phenotypes and Pathway Classes,2,1,4,7
Editorial: Epigenetic Regulation of Innate Immunity,2,1,2,2
"Sign-genres, authentication, and emplacement The signage of Thai restaurants in Hamburg, Germany",2,0,2,4
Effects of amino proton and denticity of quinoline-pyridine based dyes on Cd2+ and Zn2+ fluorescence sensing properties,7,0,2,6
The synergy of CHEF and ICT toward fluorescence ‘turn-on’ probes based on push-pull benzothiazoles for selective detection of Cu2+ in acetonitrile/water mixture,7,0,6,11
Assessment of Platelet and Plasma Serotonin in Canine Pulmonary Hypertension Secondary to Degenerative Mitral Valve Disease,3,1,1,1
Utilization of Hydrophobic Microenvironment Sensitivity in Diethylpyrocarbonate Labeling for Protein Structure Prediction,4,2,3,12
Effects of cathode coating materials and operational time on the mercury removal performance of electrokinetic remediation system for marine sediment,5,0,3,3
"Two-step thermodegradation kinetics of cellulose, hemicelluloses, and lignin under isothermal torrefaction analyzed by particle swarm optimization",6,0,6,37
"Using n-alkanes as a proxy to reconstruct sea-level changes in Thale Noi, the west coast of the Gulf of Thailand",4,0,2,3
Thickness effect on the properties of Mn-doped ZnO thin films synthesis by sol-gel and comparison to first-principles calculations,7,0,5,17
Luminescent nanohybrid of ZnO quantum dot and cellulose nanocrystal as anti-counterfeiting ink,7,0,2,13
Global transpiration data from sap flow measurements: The SAPFLUXNET database,164,1,136,46
Coordination-driven self-assembly of a series of dinuclear M2L2mesocates with a bis-bidentate pyridylimine ligand,10,0,5,3
Fecal microbiota transplantation for irritable bowel syndrome: An intervention for the 21stcentury,3,1,2,10
Thailand and Covid-19: Institutions and social dynamics from below,2,,1,0
"Anticonjugation and Antibiofilm Evaluation of Probiotic Strains Lactobacillus plantarum 22F, 25F, and Pediococcus acidilactici 72N Against Escherichia coli Harboring mcr-1 Gene",8,1,3,6
Vitis Vinifera Leaf Extract Protects Against Glutamate-Induced Oxidative Toxicity in HT22 Hippocampal Neuronal Cells and Increases Stress Resistance Properties in Caenorhabditis Elegans,6,1,5,16
Code transformation impact on compiler-based optimization: A case study in the cmssw,3,1,1,0
Computational Design of Oligosaccharide-Producing Levansucrase from Bacillus licheniformis RN-01 to Increase Its Stability at High Temperature,3,0,1,6
Anisotropic quark stars in R2 gravity,4,1,4,23
Neonatal dermatology,2,,2,0
"An updated inventory of sea slugs from koh tao, thailand, with notes on their ecology and a dramatic biodiversity increase for thai waters",7,1,6,8
Motor oil removal from water by continuous froth flotation: The influence of surfactant structure on interfacial adsorption and foam properties,4,0,2,8
Effects of microplastic accumulation on floc characteristics and fouling behavior in a membrane bioreactor,3,0,1,37
Sustainable mixed matrix membranes containing porphyrin and polysulfone polymer for acid gas separations,10,0,8,16
"Comparison of sars-cov-2 antibody production by 2-dose coronavac, 2-dose vaxzevria, 2-dose coronavac-vaxzevria heterologous vaccination and post-infection",7,,2,0
Calderon-Zygmund type estimates for nonlocal PDE with Hölder continuous kernel,3,1,3,9
Strategies for Poly(3-hydroxybutyrate) Production Using a Cold-Shock Promoter in Escherichia coli,4,1,2,4
"Citywide energy-related co2 emissions and sustainability assessment of the development of low-carbon policy in chiang mai, thailand",2,1,1,5
β‐Cyclodextrin Inclusion Complexes with Catechol‐Containing Antioxidants Protocatechuic Aldehyde and Protocatechuic Acid—An Atomistic Perspective on Structural and Thermodynamic Stabilities,1,1,1,7
Non-thermal atmospheric pressure argon-sourced plasma flux promotes wound healing of burn wounds and burn wounds with infection in mice through the anti-inflammatory macrophages,6,1,1,3
Comparison of point-of-care testing and hospital-based methods in screening for potential type 2 diabetes mellitus and abnormal glucose regulation in a dental setting,7,1,3,2
Globality in teaching art and architectural history: A case study of the glossary assignment,1,1,1,1
Impacts of preparation method on catalytic properties and activity of Shell@Core structure of CuO@ZrO2/FeMgAl-LDO catalyst for ethanol dehydrogenation,2,1,1,2
A systematic review of proton therapy for the management of nasopharyngeal cancer,6,1,5,6
Effects of Acute Hypoxia on Psycho-Physiological Response and Muscle Oxygenation during Incremental Running Exercise,2,,1,0
Applying Cordyceps sinensis to Boost Endurance Performance in Long-Distance Runners,5,,4,1
"Effects of Accentuated Eccentric Loading Combined with Plyometric Training on Strength, Power, Speed, and Agility in Male Rugby Players",2,,1,0
"Adherence to Screening for Anemia in 9-Month-Old Full-Term Infants in Bangkok, Thailand",6,0,1,0
Sensitivity to financial rewards and impression management links to smartphone use and dependence,2,0,2,1
The dosimetric comparison using anisotropic analytical algorithm (AAA) and Acuros XB algorithms in the target overlapping with air cavity of pituitary carcinoma,3,1,2,1
Nocturnal asthma,3,0,4,3
Innate immunity in COVID-19: Drivers of pathogenesis and potential therapeutic targets,3,1,2,4
Small-scale plasma membrane preparation for the analysis of candida albicans cdr1-mgfphis,6,0,3,4
Circulating BAFF and CXCL10 levels predict response to pegylated interferon in patients with hbeag-positive chronic hepatitis B,7,1,3,5
Budd-Chiari syndrome: consensus guidance of the Asian Pacific Association for the study of the liver (APASL),20,0,16,26
Plasma B-cell activating factor levels and polymorphisms in hepatitis B-related hepatocellular carcinoma: Clinical correlation and prognosis,6,1,1,3
Covid-19 in end-stage renal disease patients with renal replacement therapies: A systematic review and meta-analysis,6,1,5,19
Lack of association between audiogram and hearing disability measures in mild cognitive impairment and dementia: What audiogram does not tell you,4,1,4,4
Comparative accuracy of prognostic models for short-term mortality in acute-on-chronic liver failure patients: CAP-ACLF,44,0,30,9
Elimination of hepatitis C among HIV-positive population in Asia: Old and new challenges,7,0,4,0
Aging additively influences insulin-and insulin-like growth factor-1-mediated endothelial dysfunction and antioxidant deficiency in spontaneously hypertensive rats,6,1,7,1
"Uptake of Primary Care Services and HIV and Syphilis Infection among Transgender Women attending the Tangerine Community Health Clinic, Bangkok, Thailand, 2016 – 2019",11,1,5,9
Protective effect of lusianthridin on hemin-induced low-density lipoprotein oxidation,5,1,2,4
Stock trend prediction using deep learning approach on technical indicator and industrial specific information,2,1,1,14
Effect of encouragement-based management mechanism on construction firms’ manpower development: An empirical study from Vietnam,3,1,4,0
"Infection of tilapia tilapinevirus in mozambique tilapia (Oreochromis mossambicus), a globally vulnerable fish species",5,1,3,23
"Chromosome-scale assembly of the complete genome sequence of leishmania (Mundinia) martiniquensis, isolate LSCM1, strain LV760",8,1,3,4
Manipulation of rice straw silage fermentation with different types of lactic acid bacteria inoculant affects rumen microbial fermentation characteristics and methane production,6,1,5,14
Preliminarily screening geographical hotspots for new rooftop pv installation: A case study in Thailand,4,1,4,1
Natural Kaolin-Based Ni Catalysts for CO2Methanation: On the Effect of Ce Enhancement and Microwave-Assisted Hydrothermal Synthesis,13,1,8,17
Nilpotent superfields for broken abelian symmetries,3,1,2,4
Holographic RG flows and Janus solutions from matter-coupled N= 4 gauged supergravity,1,1,1,4
Survival of Patients with High-Risk Pulmonary Arterial Hypertension Associated with Congenital Heart Disease,3,0,3,0
Preparation and properties of bacterial cellulose/graphene oxide composite films using dyeing method,2,0,1,9
"Increased susceptibility to dextran sulfate-induced mucositis of iron-overload β-thalassemia mice, another endogenous cause of septicemia in thalassemia",10,1,4,23
Clinical Characteristics of SCN5A p.R965C Carriers: A Common Founder Variant Predisposing to Brugada Syndrome in Thailand,19,1,11,3
Factor associated with sexual health literacy among secondary school female students in the southern province of Thailand,2,0,2,0
Vascular calcification in patients with early-stage chronic kidney disease: The pivotal role of estimated glomerular filtration rate,8,0,1,1
Corporate sustainability and stock value in asian–pacific emerging markets: Synergies or tradeoffs among esg factors?,2,1,1,8
Prevalence of empty follicle syndrome in king chulalongkorn memorial hospital,6,0,1,0
Diversity and distribution of harmful microalgae in the Gulf of Thailand assessed by DNA metabarcoding,8,0,5,11
