Title,cover_date,subject_area
Comprehensive investigation on bond mechanism of embedded through-section fiber-reinforced polymer bars to concrete for structural analysis,2020-05-01,"ENGI, ENGI, ENGI, ENGI, ENGI"
Antioxidant and Anti-inflammatory Diagnostic Biomarkers in Multiple Sclerosis: A Machine Learning Study,2020-05-01,"NEUR, NEUR"
"Duck Tembusu virus detection and characterization from mosquitoes in duck farms, Thailand",2020-05-01,"IMMU, VETE"
An iterative elastic SBFE approach for collapse load analysis of inelastic structures,2020-05-01,"MATH, MATH"
Synthesis and electrochemical performance of LiV3O8/graphene for aqueous lithium batteries,2020-05-01,"CENG, MATE, ENGI, PHYS"
Unilateral breast enlargement secondary to hemodialysis arteriovenous fistula,2020-05-01,"MEDI, MEDI, MEDI"
Risk factors of foot and mouth disease in an endemic area on low vaccination rate in Xayaboury province of Lao People’s Democratic Republic (Lao PDR),2020-05-01,"VETE, AGRI"
Trinucleotide repeat expansion in the transcription factor 4 (TCF4) gene in Thai patients with Fuchs endothelial corneal dystrophy,2020-05-01,"MEDI, NEUR"
Optimal scheduling of electric vehicles aggregator under market price uncertainty using robust optimization technique,2020-05-01,"ENER, ENGI"
"The Effects of Restricted Protein Diet Supplemented With Ketoanalogue on Renal Function, Blood Pressure, Nutritional Status, and Chronic Kidney Disease-Mineral and Bone Disorder in Chronic Kidney Disease Patients: A Systematic Review and Meta-Analysis",2020-05-01,"MEDI, NURS, MEDI"
The potential use of cross-linked alginate/gelatin hydrogels containing silver nanoparticles for wound dressing applications,2020-05-01,"CHEM, PHYS, MATE, MATE"
Physical and psychological predictors on pain intensity in conscripts with plantar fasciitis,2020-05-01,"HEAL, MEDI, MEDI"
Predicting bacteria causing acute bacterial rhinosinusitis by clinical features Predição de bactérias causadoras de rinossinusite bacteriana aguda por características clínicas,2020-05-01,MEDI
Student and feedback: Which type of feedback is preferable?,2020-05-01,SOCI
"Creative leadership strategies for primary school principals to promote teachers’ creativity in Guangxi, China",2020-05-01,SOCI
Use of metal mesh to assist the multi-phase reaction in a microreactor,2020-04-30,"MATE, ENGI"
Constructing MoS2/g-C3N4 heterojunction with enhanced oxygen evolution reaction activity: A theoretical insight,2020-04-30,"PHYS, PHYS, MATE"
"Corrigendum: Fertility Preservation for Child and Adolescent Cancer Patients in Asian Countries (Frontiers in Endocrinology, (2019), 10, 10.3389/fendo.2019.00655)",2020-04-28,MEDI
Cortical superficial siderosis progression in cerebral amyloid angiopathy: Prospective MRI study,2020-04-28,MEDI
Asian CHI symposium: HCI research from asia and on asian contexts and cultures,2020-04-25,"COMP, COMP, COMP"
Atomic diffusion mediated by vacancy defects in L12-Zr3Al: A first-principles study,2020-04-25,"ENGI, ENGI, MATE, MATE"
An introduction to deep convolutional neural networks with keras,2020-04-24,COMP
Large-scale Distributive Matrix Collaborative Filtering for Recommender System,2020-04-24,"COMP, COMP, COMP, COMP"
Visual-based Items Recommendation Using Deep Neural Network,2020-04-24,"COMP, COMP, COMP, COMP"
Constraints on the χc1 versus χc2 Polarizations in Proton-Proton Collisions at s =8 TeV,2020-04-24,PHYS
Elucidating the Regulon of a Fur-like Protein in Mycobacterium avium subsp. paratuberculosis (MAP),2020-04-23,"IMMU, MEDI"
Ethyl acetate extract of kaempferia parviflora inhibits helicobacter pyloriassociated mammalian cell inflammation by regulating proinflammatory cytokine expression and leukocyte chemotaxis,2020-04-22,MEDI
Long-Term Isotope Evidence on the Diet and Habitat Breadth of Pleistocene to Holocene Caprines in Thailand: Implications for the Extirpation and Conservation of Himalayan Gorals,2020-04-21,"AGRI, ENVI"
A Well-Defined Core–Shell-Structured Capsule Catalyst for Direct Conversion of CO2 into Liquefied Petroleum Gas,2020-04-21,"ENVI, CENG, MATE, ENER"
Rocking vibrations of rigid foundations on multi-layered poroelastic media,2020-04-20,"EART, EART, ENGI"
Comparison of two caries prevention programs among Thai kindergarten: A randomized controlled trial,2020-04-19,DENT
A highly responsive methanol sensor based on graphene oxide/polyindole composites,2020-04-17,"CHEM, CENG"
"Middle Permian (Roadian) gastropods from the Khao Khad Formation, Central Thailand: Implications for palaeogeography of the Indochina Terrane",2020-04-17,"AGRI, AGRI"
Performance analysis and temperature gradient of solid oxide fuel cell stacks operated with bio-oil sorption-enhanced steam reforming,2020-04-17,"ENER, ENER, PHYS, ENER"
Aryl ethynylpyrene as fluorescent sensors for cyanide ions in aqueous media,2020-04-16,CHEM
Computational Study of the Evolution of Ni-Based Catalysts during the Dry Reforming of Methane,2020-04-16,"CENG, ENER, ENER"
Supersymmetric solutions of 7D maximal gauged supergravity,2020-04-15,PHYS
Rapid Low-Cost Microarray-Based Genotyping for Genetic Screening in Primary Immunodeficiency,2020-04-15,"MEDI, IMMU"
Electrochemical immunosensor functionalized with nanobodies for the detection of the toxic microalgae Alexandrium minutum using glassy carbon electrode modified with gold nanoparticles,2020-04-15,"BIOC, BIOC, ENGI, CHEM"
Quantitative analysis of calcium carbonate formation in magnetized water,2020-04-15,"MATE, PHYS"
Neoproterozoic to Early Triassic tectono-stratigraphic evolution of Indochina and adjacent areas: A review with new data,2020-04-15,"EART, EART"
Bacterial cellulose membrane conjugated with plant-derived osteopontin: Preparation and its potential for bone tissue regeneration,2020-04-15,"BIOC, BIOC, BIOC, ECON, ENER"
"Hydrochemical, geophysical and multivariate statistical investigation of the seawater intrusion in the coastal aquifer at Phetchaburi Province, Thailand",2020-04-15,"EART, EART"
Photocatalytic zinc oxide on flexible polyacrylonitrile nanofibers via sol–gel coaxial electrospinning,2020-04-15,"MATE, MATE, CENG, MATE, MATE"
A Control System for Maintaining Passenger Cabin Air Quality,2020-04-14,"ENGI, ENGI, ENVI, ENGI"
Epigenetic TET-Catalyzed Oxidative Products of 5-Methylcytosine Impede Z-DNA Formation of CG Decamers,2020-04-14,"CHEM, CENG"
"Investigating carbon dioxide absorption by urban trees in a new park of Bangkok, Thailand",2020-04-13,"AGRI, ENVI"
Husband's willingness-to-pay for HIV and syphilis screening at antenatal care clinic under the Thai universal coverage scheme,2020-04-10,MEDI
Study of excited Λb 0 states decaying to Λb 0π+π− in proton-proton collisions at s=13TeV,2020-04-10,PHYS
Measurement of the tt‾bb‾ production cross section in the all-jet final state in pp collisions at s=13 TeV,2020-04-10,PHYS
Production of Λc + baryons in proton-proton and lead-lead collisions at s NN =5.02TeV,2020-04-10,PHYS
Running of the top quark mass from proton-proton collisions at s=13TeV,2020-04-10,PHYS
Undrained lower bound solutions for end bearing capacity of shallow circular piles in non-homogeneous and anisotropic clays,2020-04-10,"ENGI, MATE, EART, ENGI"
Influence of rice husk ash on mechanical properties and fire resistance of recycled aggregate high-calcium fly ash geopolymer concrete,2020-04-10,"ENER, ENVI, BUSI, ENGI"
"Vincetoxicum strigosum (Asclepiadoideae, Apocynaceae), a new species from northeastern Thailand",2020-04-09,"AGRI, AGRI"
User requirement and usability testing framework for information system development: Case study of financial institution,2020-04-09,"MATE, ENGI"
Head gimbal assembly automated visual inspection by using digital image processing,2020-04-09,"MATE, ENGI"
Development of Decision Support System for Solving the Machine Selection Problem in an Intermittent Manufacturing System Design,2020-04-09,"MATE, ENGI"
Applying rice husk biochar to revitalise saline sodic soil in Khorat Plateau area - A case study for food security purposes,2020-04-08,"AGRI, ENVI, ENGI, IMMU"
Development of Delaminate Inspection by Using Sound Sensor and Pattern Recognition Technique,2020-04-08,PHYS
Development of Leishmania (Mundinia) in guinea pigs,2020-04-08,"IMMU, MEDI"
Improvement of Non-oil Ethylene Propylene Diene Monomers Mixing Process,2020-04-07,"COMP, COMP, COMP, COMP"
Creation A Strategic Plan for Supporting Digital Transformation,2020-04-07,"COMP, COMP, COMP, COMP"
The Development of Machineries and Technologies to Support Digital Transformation,2020-04-07,"COMP, COMP, COMP, COMP"
Automated Monitoring and Behavior Analysis for Proactive Security Operations,2020-04-07,"COMP, COMP, COMP, COMP"
Reduced Cardiac Index Reserve and Hypovolemia in Severe Falciparum Malaria,2020-04-07,MEDI
"Feeding Cells with a Novel ""trojan"" Carrier: Citrate Nanoparticles",2020-04-07,"CHEM, CENG"
CdS/ZnO: A Multipronged Approach for Efficient Reduction of Carbon Dioxide under Visible Light Irradiation,2020-04-06,"CHEM, ENVI, CENG, ENER"
Performance of the prototype shaftless small scale horizontal wind turbine for electricity generating from industrial exhaust air system,2020-04-06,"ENVI, EART"
Fuel replacement: A possible option for Thailand energy security?,2020-04-06,"ENVI, EART"
"Enhanced oil recovery: Potential for oil production development in Fang oilfield, Thailand",2020-04-06,"ENVI, EART"
"A systemic approach to integrated sustainable solid waste management through community engagement: A case study of Tan Deaw sub-district, Saraburi province",2020-04-06,"ENVI, EART"
Business model and market designs for solar prosumer on peer to peer energy trading in Thailand,2020-04-06,"ENVI, EART"
Feasibility on development of kinetic-energy harvesting floors,2020-04-06,"ENVI, EART"
Comparative customer economics on different financial options in support the adoption of residential rooftop photovoltaic in Thailand,2020-04-06,"ENVI, EART"
Crucial factors in shaping strategies for Thai energy business in the dynamic era,2020-04-06,"ENVI, EART"
Efficiency of zinc ions (II) adsorption using activated carbon from palm kernel shell,2020-04-06,"ENVI, EART"
Changes in plasma aldosterone level after weight loss by bariatric surgery in morbidly obese patients,2020-04-06,MEDI
Predictors of advanced fibrosis in elderly patients with biopsy-confirmed nonalcoholic fatty liver disease: The GOASIA study,2020-04-06,MEDI
Tuning of catalytic behaviors in ethanol dehydration with oxygen cofeeding over Pd-HBZ catalyst for ethylene production at low temperature,2020-04-05,"CENG, CHEM, CENG"
Effect of light intensity on survival and photosynthetic efficiency of cultured corals of different ages,2020-04-05,"EART, AGRI"
"Distribution of sea cucumbers, Holothuria atra, on reefs in the upper Gulf of Thailand and the effect of their population densities on sediment microalgal productivity",2020-04-05,"EART, AGRI"
Search for a Narrow Resonance Lighter than 200 GeV Decaying to a Pair of Muons in Proton-Proton Collisions at s =13 TeV,2020-04-03,PHYS
Extraocular muscle insertion shift after disinsertion during strabismus surgery,2020-04-02,MEDI
Sulfonated hydrothermal carbon-based catalyzed esterification under microwave irradiation: Optimization and kinetic study,2020-04-02,"CENG, CENG"
"Complete mitochondrial genome of a sea star, Linckia laevigata (Echinodermata, Asteroidea, Valvatida, Ophidiasteridae)",2020-04-02,"BIOC, BIOC"
Parallel U-shaped assembly line balancing with adaptive MOEA/D hybridized with BBO,2020-04-02,"ENGI, ENGI"
"Taxonomic revision of the land snail genera Macrochlamys Gray, 1847 and Sarika Godwin-Austen, 1907 (Eupulmonata: Ariophantidae) from south-eastern Myanmar, with descriptions of three new species",2020-04-02,"AGRI, AGRI, BIOC"
Soluble fms-like tyrosine kinase 1 and placental growth factor ratio for predicting preeclampsia in elderly gravida,2020-04-02,"MEDI, MEDI"
Normal Range of Ocular Ductions in Various Age Brackets by Prism Shifting Light-Reflex Test,2020-04-02,MEDI
Behavioral problems in perinatally HIV-infected young children with early antiretroviral therapy and HIV-exposed uninfected young children: prevalence and associated factors,2020-04-02,"SOCI, PSYC, MEDI"
"Health Connections in Intergenerational Relationships: A Case Study on the Impact of Familial Activities on the Health and Well-being of Young and Elderly People in Bangkok, Thailand: Research",2020-04-02,"PSYC, SOCI, SOCI, SOCI, MEDI, SOCI"
Extraction of lycopene from tomato with environmentally benign solvents: Box-Behnken design and optimization,2020-04-02,"CHEM, CENG"
Cepharanthine combined with 5-fluorouracil inhibits the growth of p53-mutant human colorectal cancer cells,2020-04-02,"CHEM, BIOC, PHAR, PHAR, PHAR, MEDI, CHEM"
In-Hospital Complications and Readmission in Patients with Hemophilia Undergoing Hip or Knee Arthroplasty,2020-04-01,"MEDI, MEDI"
EMBODIED CARBON EMISSIONS OF CONSTRUCTION MATERIALS: A CASE STUDY OF BUILDINGS IN THAILAND,2020-04-01,"ENVI, ENGI, EART, AGRI"
Chemical constituents of chloroform extract from the lichen Ramalina peruviana Arch (Ramalinaceae),2020-04-01,CHEM
Nursing research priorities in Indonesia as perceived by nurses,2020-04-01,NURS
"A novel, virus-like double-stranded RNA in Phytopythium cucurbitacearum isolated from para rubber tree (Hevea brasiliensis) in eastern Thailand",2020-04-01,AGRI
"The ovarian structure and oogenesis of the pea crab Pinnotheres cyclinus Gordon, 1932: A histological investigation",2020-04-01,AGRI
Antioxidant and Acetylcholinesterase Inhibitory Activities of Morinda Citrifolia L. Extracts,2020-04-01,AGRI
Conference proceedings from the 22nd Bangkok International Symposium on HIV Medicine,2020-04-01,IMMU
The mediation effects of organizational engagement between HRM practices and employee job satisfaction in the pharmaceutical industry in Thailand,2020-04-01,PHAR
Photocatalytic degradation of organic dyes using nickel oxide incorporated titania nanocatalyst,2020-04-01,"ENVI, ENGI, ENVI"
Ablepharon macrostomia syndrome in a Thai patient: Case report and literature review,2020-04-01,BIOC
Prevalence and time course of elevated serum levels of liver enzymes in otherwise healthy Thai infants with breast milk jaundice: A cohort study,2020-04-01,BIOC
