Title,Author_count,subtype,Subject_area_count,Cite_count
Fe-based bimetallic catalysts supported on TiO2 for selective CO2 hydrogenation to hydrocarbons,4,ar,3,58
Canine Bocavirus Type 2 Infection Associated With Intestinal Lesions,12,ar,1,34
The CDK inhibitor purvalanol A induces neutrophil apoptosis and increases the turnover rate of Mcl-1: potential role of p38-MAPK in regulation of Mcl-1 turnover,5,ar,2,8
Shrimp hemocyte homeostasis-associated protein (PmHHAP) interacts with WSSV134 to control apoptosis in white spot syndrome virus infection,5,ar,2,10
Isoferulic acid attenuates methylglyoxal-induced apoptosis in INS-1 rat pancreatic β-cell through mitochondrial survival pathways and increasing glyoxalase-1 activity,4,ar,1,14
H2S sensing characteristics of Ni-doped CaCu3Ti4O12 films synthesized by a sol-gel method,5,ar,7,29
Poly(acrylic acid)-grafted magnetite nanoparticle conjugated with pyrrolidinyl peptide nucleic acid for specific adsorption with real DNA,7,ar,4,11
Process and cost modeling of lactic acid recovery from fermentation broths by membrane-based process,5,ar,3,35
Immunogold-agglutination assay for direct detection of HPV-16 E6 and L1 proteins from clinical specimens,3,ar,1,7
Changes in physicochemical properties and starch crystallinity of sponge cake containing HPMC and extra virgin coconut oil during room temperature storage,4,ar,3,2
Biosorption of heavy metals by obligate halophilic fungi,9,ar,6,122
Improved heterologous expression of the membrane-bound quinoprotein quinate dehydrogenase from Gluconobacter oxydans,8,ar,1,11
Identification and production of mouse scFv to specific epitope of enterovirus-71 virion protein-2 (VP2),9,ar,1,11
Getting a good night sleep? The importance of recognizing and treating nocturnal hypokinesia in Parkinson's disease,2,re,3,25
A randomized phase III study between sequential versus simultaneous integrated boost intensity-modulated radiation therapy in nasopharyngeal carcinoma Eine randomisierte Phase-III-Studie für den Vergleich zwischen intensitätsmodulierter Strahlentherapie mit sequenziell oder mit simultan integriertem Boost bei Nasopharynxkarzinom,6,ar,2,28
Pediatric cleft palate patients show a 3- to 5-fold increase in cumulative radiation exposure from dental radiology compared with an age- and gender-matched population: a retrospective cohort study,8,ar,1,17
Are endocrine disrupting compounds environmental risk factors for autism spectrum disorder?,4,re,3,51
Investigation of Stability and Failure Mechanism of Undercut Slopes by Three-Dimensional Finite Element Analysis,4,ar,1,12
Peripheral Alterations in Cytokine and Chemokine Levels After Antidepressant Drug Treatment for Major Depressive Disorder: Systematic Review and Meta-Analysis,15,re,2,289
Zika Virus as an Emerging Neuropathogen: Mechanisms of Neurovirulence and Neuro-Immune Interactions,6,re,2,17
Practical Approach in Developing Desirable Peel–Seal and Clear Lidding Films Based on Poly(Lactic Acid) and Poly(Butylene Adipate-Co-Terephthalate) Blends,3,ar,3,8
Preparation of poly(methyl methacrylate)-Silica nanoparticles via differential microemulsion polymerization and physical properties of NR/PMMA-SiO2 hybrid membranes,3,ar,3,13
Effects of analcime zeolite synthesized from local pottery stone as nucleating agent on crystallization behaviors and mechanical properties of isotactic polypropylene,5,ar,5,5
Poly(vinyl chloride)/Poly(butylene succinate)/wood flour composites: Physical properties and biodegradability,4,ar,4,12
Thermodynamic parameters and isotherm application on enantiomeric separation of levofloxacin using hollow fiber supported liquid membrane system,4,ar,2,13
"Preferential nucleation, guiding, and blocking of self-propelled droplets by dislocations",6,ar,1,2
New location recommendation technique on social network,2,cp,4,1
A narrow endemic new species of dendrobium sect. Stachyobium from Thailand (orchidaceae: Malaxideae),3,ar,2,0
CU Flipped Smart Application: A Learning Tool for 21st Century Learners,1,cp,3,3
International leadership for the control of disease outbreaks relating to “One Health”,1,no,2,4
Preparation of anhydrite from eggshell via pyrolysis,4,ar,6,12
Modulation of Neuronal Activity on Intercalated Neurons of Amygdala Might Underlie Anxiolytic Activity of a Standardized Extract of Centella asiatica ECa233,6,ar,1,10
Photoelectrocatalytic Synthesis of Hydrogen Peroxide by Molecular Copper-Porphyrin Supported on Titanium Dioxide Nanotubes,7,ar,4,24
Optimal Representation for Right-to-Left Parallel Scalar Point Multiplication,3,cp,3,2
Constraints on the chiral magnetic effect using charge-dependent azimuthal correlations in pPb and PbPb collisions at the CERN Large Hadron Collider,2258,ar,1,68
"Photoinduced glycerol oxidation over plasmonic au and aum (M = Pt, Pd and Bi) nanoparticle-decorated TiO2 photocatalysts",3,ar,2,14
Photoautotrophic cultivating options of freshwater green microalgal Chlorococcum humicola for biomass and carotenoid production,4,ar,2,10
Estrogen receptor beta expression and prognosis of diffuse large B cell lymphoma,6,ar,1,5
Observation and explanation of two-dimensional interconversion of oximes with multiple heart-cutting using comprehensive multidimensional gas chromatography,5,ar,3,8
Associations of Grip Strength and Change in Grip Strength With All-Cause and Cardiovascular Mortality in a European Older Population,2,ar,1,33
Estimating user story points using document fingerprints,2,cp,1,8
Translating TOSCA into docker-compose YAML file using ANTLR,2,cp,1,6
Early versus standard initiation of renal replacement therapy in furosemide stress test non-responsive acute kidney injury patients (the FST trial),13,ar,1,80
Patients’ attitude toward diabetes mellitus screening in Thai dental clinics,5,ar,2,5
The development of neonatal nursing standards of practice for Cambodia: A Delphi study,2,ar,2,3
A view on medical care globalization and medical tourism,1,no,2,3
"Assessment of the validity and reliability of an urban household health expenditure (HHE) questionnaire in Kuala Lumpur, Malaysia",5,ar,2,0
"Assessment of ambient dust pollution status at selected point sources (Residential and commercial) of Mingaladon area, Yangon region, Myanmar",7,ar,2,5
Integrated genome-wide Alu methylation and transcriptome profiling analyses reveal novel epigenetic regulatory networks associated with autism spectrum disorder,9,ar,4,31
"Insight into a conformation of the PNA-PNA duplex with (2″R,4″R)- and (2″R,4″S)-prolyl-(1S,2S)-2-aminocyclopentanecarboxylic acid backbones",5,ar,2,2
Sleep disorders and their management in children with Ehlers-Danlos syndrome referred to sleep clinics,6,ar,3,15
Effects of bedroom environmental conditions on the severity of obstructive sleep apnea,4,ar,3,27
Performance of integrated ferrate–polyaluminum chloride coagulation as a treatment technology for removing freshwater humic substances,4,ar,3,15
One-pot method to synthesis polyaniline wrapped graphene aerogel/silver nanoparticle composites for solid-state supercapacitor devices,5,ar,4,19
On the bisymmetric nonnegative inverse eigenvalue problem,2,ar,4,2
Pyrrolidinyl PNA polypyrrole/silver nanofoam electrode as a novel label-free electrochemical miRNA-21 biosensor,6,ar,4,63
Non-enzymatic electrochemical detection of glucose with a disposable paper-based sensor using a cobalt phthalocyanine–ionic liquid–graphene composite,7,ar,4,173
Development of an automated wax-printed paper-based lateral flow device for alpha-fetoprotein enzyme-linked immunosorbent assay,5,ar,4,131
An unusual manifestation of calcineurin inhibitor-induced pain syndrome in kidney transplantation: A case report and literature review,5,re,1,6
Influence of salt concentration on solubility and tie-line data for the system: Formic acid + n-butanol + water,6,ar,4,4
Evaluation of stability and viscosity measurement of emulsion from oil from production in northern oilfield in Thailand,2,cp,2,12
Potential of carbon dioxide storage from petroleum industries in the Gulf of Thailand for green production,2,cp,2,3
Physicians' and nurses' thoughts and concerns about introducing neonatal male circumcision in Thailand: A qualitative study,11,ar,1,0
Measurement of the associated production of a single top quark and a Z boson in pp collisions at s=13TeV,2283,ar,1,40
Observation of the Higgs boson decay to a pair of τ leptons with the CMS detector,2235,ar,1,169
Search for pair production of vector-like quarks in the bWb‾W channel from proton–proton collisions at s=13TeV,2234,ar,1,69
Briquette fuel production from wastewater sludge of beer industry and biodiesel production wastes,2,cp,2,2
"Effectiveness of school- and family-based interventions to prevent gaming addiction among grades 4-5 students in Bangkok, Thailand",3,ar,2,13
"Presenting Safety Topics Using a Graphic Novel, Manga, to Effectively Teach Chemical Safety to Students in Japan, Taiwan, and Thailand",9,ar,2,17
Search for supersymmetry with Higgs boson to diphoton decays using the razor variables at s=13TeV,2239,ar,1,17
Notch signaling in macrophages in the context of cancer immunity,3,re,2,34
Avicequinone B sensitizes anoikis in human lung cancer cells,7,ar,6,15
"An exploratory study on the knowledge management process, tools, and technologies in the context of small restaurant businesses in Thailand",4,cp,3,4
Chemical constituents of the lichen Usnea baileyi (Stirt.) Zahlbr,6,ar,3,24
Anti-Inflammatory Effects of Lychee (Litchi chinensis Sonn.) Seed Peptide Hydrolysate on RAW 264.7 Macrophage Cells,4,ar,3,13
Measurement of the Splitting Function in pp and Pb-Pb Collisions at sNN =5.02 TeV,2258,ar,1,89
Nongenomic action of aldosterone on colocalization of angiotensin II type 1 and type 2 receptors in rat kidney,4,ar,3,1
User Test on Text-Based CAPTCHA: A Letter Case Examination,1,ar,4,1
"Efficacy of dietary chitosan on growth performance, haematological parameters and gut function in broilers",2,ar,1,27
Low-cost and disposable sensors for the simultaneous determination of coenzyme Q10 and α-lipoic acid using manganese (IV) oxide-modified screen-printed graphene electrodes,4,ar,4,40
"Absorption heat, solubility, absorption and desorption rates, cyclic capacity, heat duty, and absorption kinetic modeling of AMP–DETA blend for post–combustion CO2 capture",5,ar,2,54
A Mirroring Process: From School Management Team Cooperation to Teacher Collaboration,2,ar,2,13
Impact of rest-break interventions on the neck and shoulder posture of symptomatic VDU operators during prolonged computer work,3,ar,3,8
Body image dissatisfaction in pregnant and non-pregnant females is strongly predicted by immune activation and mucosa-derived activation of the tryptophan catabolite (TRYCAT) pathway,7,ar,2,10
A teacher's perspective on autonomy and self-access: from theory to perception to practice,2,ar,3,6
The effectiveness of virtual learning environment for higher education learners in ASEAN community,2,cp,3,0
Virtual smart classroom to enhance 21st century skills in learning and innovation for higher education learners,1,cp,3,7
Suppression of Excited States Relative to the Ground State in Pb-Pb Collisions at s NN=5.02 TeV,2229,ar,1,48
Why should neuroscientists worry about iron? The emerging role of ferroptosis in the pathophysiology of neuroprogressive diseases,6,re,1,94
Orthodeoxia as a presentation of intravascular large B cell lymphoma,2,ar,1,1
Nanocellulose: Extraction and application,6,re,4,574
Morphological and genetic characterization of marine filamentous cyanobacterium Geitlerinema isolated from Thailand,4,ar,1,3
The Authors Reply,5,no,1,0
Probiotics in human mental health and diseases-A minireview,4,ar,2,18
Genistein-attenuated hepatic steatosis and inflammation in nonalcoholic steatohepatitis with bilateral ovariectomized rats,4,ar,2,2
Combining accelerometry-based motion artifact cancellation with pulse oximetry processing,3,ar,2,1
"Buffalo and various ruminant embryos production by inter-species, inter-genus and inter-subfamily somatic cell nuclear transfer",3,ar,2,0
