Title,cover_date,authkey_word
Multiscale laboratory investigation of the mechanical and microstructural properties of dredged sediments stabilized with cement and fly ash,2020-03-20,"Dredged sediment, Durability, Fly ash, Mechanical properties, Microstructure, Resilient modulus, Seismic modulus, Stabilization"
Improvement of polyimide/polysulfone composites filled with conductive carbon black as positive temperature coefficient materials,2020-03-20,"applications, blends, composites, polyimides, thermoplastics"
Giant star-forming clumps?,2020-03-19,"galaxies: high-redshift, galaxies: starburst, galaxies: structure, infrared: galaxies, submillimetre: galaxies"
System dynamics analysis of dental caries status among Thai adults and elderly,2020-03-18,"Adult, Dental caries, Elderly, System dynamics analysis, Thailand"
"Sex in the city: Sexual risk behaviors and sexual harassment among female beer promoters in Chiang Mai province, Thailand",2020-03-18,"Beer promoters, Sexual harassment, Sexual risk behaviours"
Effectiveness of social media for weight reduction on overweight undergraduate students in Thailand,2020-03-18,"Facebook, Obesity, Overweight, Social media, Thailand, Weight loss, Weight reduction"
Impact of sugar-sweetened beverage tax on dental caries: A simulation analysis,2020-03-18,"Computer simulation, Dental caries, Dental public health, Sugar consumption, Sugar-sweetened beverage tax, System dynamics model, System science"
"Immunohistochemistry staining for the mismatch repair proteins in endometrial cancer patients การย้อมอิมมูโนพยาธิวิทยาโปรตีนมิสแมชรีแพร์ในผู้ป่วยมะเร็งเยื่อบุโพรงมดลูก พิมพ์พิชชา พวงศรีเจริญ, ธาริณี แม่นชนะ, ชัย อริยศรีวัฒนา, สุรางค์ ตรีรัตนชาติ",2020-03-17,"Endometrial cancer, Hereditary nonpolyposis colorectal cancer, Immunohistochemistry, Lynch syndrome, Mismatch repair proteins"
Variation of genital appearance in Thai women การศึกษาลักษณะอวัยวะเพศภายนอกของสตรีไทย,2020-03-17,"Female genital cosmetic surgery, Female genitalia, Genital appearance"
Coronavirus disease-19 and pregnancy,2020-03-17,"Corona virus, COVID-19, Infection, Pregnancy, SARS-Co-V2, Wuhan"
Leptospira infection and shedding in dogs in Thailand,2020-03-17,"Canine, Culture, Dogs, ELISA, Leptospira, MAT, PCR, Risk factors, Seroprevalence, Zoonosis"
Effect of a pedometer-based walking intervention on body composition in patients with ESRD: A randomized controlled trial,2020-03-16,"Body composition, fat mass, muscle mass, Dialysis, Physical activity, Sarcopenia"
Waste biomass valorization through production of xylose-based porous carbon microspheres for supercapacitor applications,2020-03-15,"Carbon microsphere, Chemical activation, Hydrothermal, Porous carbon, Supercapacitor"
"Photodegradation of (E)- and (Z)-Endoxifen in water by ultraviolet light: Efficiency, kinetics, by-products, and toxicity assessment",2020-03-15,"By-products, Endoxifen, Photodegradation, Toxicity, UV light"
"A multi-national, multi-disciplinary Delphi consensus study on using omega-3 polyunsaturated fatty acids (n-3 PUFAs) for the treatment of major depressive disorder",2020-03-15,"Delphi, DHA, EPA, guideline, major depressive disorder"
"Immune-inflammatory, metabolic and hormonal biomarkers are associated with the clinical forms and disability progression in patients with multiple sclerosis: A follow-up study",2020-03-15,"Disability, Folic acid, Homocysteine, Inflammation, Multiple sclerosis, Vitamin D"
Dissipation of traffic congestion using autonomous-based car-following model with modified optimal velocity,2020-03-15,"Autonomous vehicles, Modified optimal velocity, Traffic congestion, Two-second rule"
Evaluation of NID2 promoter methylation for screening of Oral squamous cell carcinoma,2020-03-14,"Detection, Methylation, Nidogen 2, Oral squamous cell carcinoma"
Use of the Genuine Progress Indicator in global education,2020-03-14,"Genuine progress indicator, global education, internationalisation, sustainable development goals, university education"
Cross-Linking Silsesquioxane Cages with Polyaromatics as Fluorescent Porous Polymers for Fluoride Sensing and Removal,2020-03-13,"adsorbent, fluoride, sensor, silica, silisesquioxane"
Potential of Krabi Province (Thailand) as a Model City of Complete Relying upon Renewable Energy for Power Production,2020-03-13,"biogas, biomass, economic assessment, electricity potential, Krabi, renewable energy, solar power"
Techno-economic Comparison of Technologies for Biogas Upgrading,2020-03-13,"Biogas upgrading, Biomethane, Cryogenic separation, Pressure swing adsorption"
A rapid and simple method for routine determination of antibiotic sensitivity to biofilm populations of Pseudomonas aeruginosa,2020-03-13,"Antibiofilm, Antimicrobial susceptibility, Biofilm infections, Biofilms, Chronic bacterial infections, Pseudomonas aeruginosa"
Pesticide exposure and lung function: A systematic review and meta-analysis,2020-03-12,"Lung function, pesticides, systematic review"
Observation of the Λb 0→J/ψΛϕ decay in proton-proton collisions at s=13TeV,2020-03-10,"b physics, CMS, Computing, Heavy-flavor spectroscopy"
"Resilient performance of an anoxic biotrickling filter for hydrogen sulphide removal from a biogas mimic: Steady, transient state and neural network evaluation",2020-03-10,"Anoxic biotrickling filter, Biogas, Hydrogen sulphide removal, Paracoccus versutus strain MAL 1HM19, Pollution reduction"
Wellhead Compressor Failure Prediction Using Attention-based Bidirectional LSTMs with Data Reduction Techniques,2020-03-09,"Attention Mechanism, Deep Learning, Failure Prediction, Long Short-Term Memory, Machine Learning, Wellhead Compressor"
"Topical Proretinal Nanoparticles: Biological Activities, Epidermal Proliferation and Differentiation, Follicular Penetration, and Skin Tolerability",2020-03-09,"epidermis, nanoparticles, retinaldehyde, skin, vitamin A"
"Streptomyces: Distribution, biocontrol and plant growth promoting activity",2020-03-05,"Biocontrol agents, Control plant diseases, Streptomyces"
"Real-world effectiveness and safety of sofosbuvir and nonstructural protein 5A inhibitors for chronic hepatitis C genotype 1, 2, 3, 4, or 6: A multicentre cohort study",2020-03-05,"Daclatasvir, Effectiveness, Hepatitis C, Safety, Sofosbuvir, Velpatasvir"
"Efficacy and economic evaluation of delivery of care with tele-continuous EEG in critically ill patients: A multicentre, randomised controlled trial (Tele-cRCT) study protocol",2020-03-04,"adult intensive & critical care, epilepsy, telemedicine"
Morphometric study of the left atrial appendage related to closure device deployment: A cadaveric study in Thai population,2020-03-03,"Functional depth of LAA, LAA closure, Left atrial appendage (LAA), Left superior pulmonary vein, Ostium diameter, Ostium shape, Ostium surface area"
Contralateral Mueller’s muscle-conjunctiva resection: a therapeutic option in thyroid eye disease patients with unilateral eyelid retraction,2020-03-03,"Eyelid retraction, Hering’s phenomenon, marginal reflex distance, Mueller’s muscle-conjunctiva resection, phenylephrine test, thyroid eye disease"
Biomimetic Synthesis of Rhytidenone A and Mode of Action of Cytotoxic Rhytidenone F,2020-03-02,"apoptosis, cytotoxicity, drug discovery, natural products, proteins"
Improved electrochemical properties of an ni-based ysz cermet anode for the direct supply of methane by co alloying with an impregnation method,2020-03-01,"Anode, Cermet, Impregnation, Methane, Nickel–cobalt alloy, Solid oxide fuel cell, Yttria-stabilized zirconia"
Hepatitis b virus seroprevalence among children of hepatitis b surface antigen-positive mothers,2020-03-01,"Hepatitis B immunoglobulin (HBIG), Hepatitis B surface antigen (HBsAg), Immunoprophylaxis failure, Seroprevalence, Vaccine"
How economic sanctions discourage the prospect of reunification of the Korean Peninsula (And what might help),2020-03-01,"Economic sanctions, Korean Peninsula, North Korea, Reunification"
"Embryological development of the freshwater crab Esanthelphusa nani (Naiyanetr, 1984) (Brachyura: Gecarcinucidae) using confocal laser scanning microscopy",2020-03-01,"Confocal microscope, Developmental biology, Ecological transition"
Virulence properties and pathogenicity of Flavobacterium columnare in hybrid red tilapia (Oreochromis sp.),2020-03-01,"Flavobacterium columnare, Hybrid red tilapia, Pathogenicity, Virulence properties"
"Involucrin, cytokeratin 10 and Ki67 expression in a three-dimensional cultured canine keratinocyte cell line in comparison to canine skin and cutaneous squamous cell carcinoma and a pilot study on custom-designed siRNA-INV transfection",2020-03-01,"Canine keratinocyte cell line, CK10, Cutaneous squamous cell carcinoma, INV, Ki67"
"Molecular and antigen detection of Dirofilaria immitis infection in client-owned cats in Bangkok, Thailand",2020-03-01,"Antigen, Bangkok, Cat, Dirofilaria immitis, DNA"
The optimal divalent cations and storage temperatures for the encapsulation of ram spermatozoa,2020-03-01,"Cold storage, Encapsulation, Ram, Spermatozoa, Temperature"
The waiting woman as the most enduring Asian ghost heroine,2020-03-01,"Asian ghost story, Female ghosts, Ghost-wife, Vengeful spirit"
Fall Detection using Motion History Image and Shape Deformation,2020-03-01,"Fall detection, Motion history image (MHI), Shape deformation"
Applying Faster R-CNN for Hematocytes Detection on Compound Microscope with Image Sensor Device and Multiple GPU Computation,2020-03-01,"Hematocytes, Microscopy image, Object detection"
Determination of Transfer Capability Point by Using Adaptive Particle Swarm Optimization,2020-03-01,"feasible region, particle swarm optimization, power flow solution, solvable boundary, transfer capability"
Implementation and Verification of IEEE-754 64-bit Floating-Point Arithmetic Library for 8-bit Soft-Core Processors,2020-03-01,"8-bit Soft-Core, Double Precision Floating Point, FPGA Implementation, PicoBlaze, Software Library"
Development of Rhythm-based and Morphology-based Algorithm for Atrial Fibrillation Detection From Single Lead ECG Signal,2020-03-01,"AlexNet, Atrial Fibrillation, Morphology-based, Rhythm-based"
Development of Community Energy Management System for Mae Hong Son District: Grid-connected Mode,2020-03-01,"Battery Energy Storage System, Community Energy Management System, disaster mitigation, Microgrid, Mini-hydro power"
Providing Frequency Response in Isolated Microgrids Using Battery Energy Storage Systems,2020-03-01,"battery energy storage system, frequency response, Isolated microgrid, low inertia, power system stability"
Design of a Low Power Processor for Embedded System Applications,2020-03-01,"Clock Gating, Low power processor, MIPS microarchitecture, RV32E"
Durian Ripeness Classification from the Knocking Sounds Using Convolutional Neural Network,2020-03-01,"convolutional neural network, durian ripeness classification, knocking sound"
"Molecular typing, antibiogram and PCR-RFLP based detection of Aeromonas hydrophila complex isolated from Oreochromis niloticus",2020-03-01,"A. hydrophila complex, Antibiogram, O. niloticus, PCR, RFLP"
