Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Adaptive Image Preprocessing and Augmentation for Tuberculosis Screening on Out-of-Domain Chest X-Ray Dataset,3,1,1,0
"Sustainable bio-based antimicrobials derived from fatty acids: Synthesis, safety, and efficacy",5,0,2,0
Antimicrobial Efficacy of Silver Diamine Fluoride against Enterococcus faecalis: A Systematic Review of in Vitro Studies,7,1,12,0
Analysis of Terrestrial Surface-FSO Link Over alpha-mu Distribution,3,0,2,0
Improved Height Determination Using a Correction Surface by Combining GNSS/Leveling Co-points and Thailand Geoid Model 2017,4,,3,1
Comparison of Molecular International Prognostic Scoring System (M-IPSS) and Revised International Prognostic Scoring System (R-IPSS) in Thai patients with myelodysplastic neoplasms,6,1,5,1
"Paeniglutamicibacter quisquiliarum sp. nov., isolated from midden soil waste",4,0,3,0
Clinical Outcomes and Diagnostic Consistency of Serum and CSF Tumor Markers in Pediatric Intracranial Germ Cell Tumors in Thailand: A Multicenter Study,7,1,3,2
Removal of Reactive Black Dye in Water by Magnetic Mesoporous Carbon from Macadamia Nutshell,7,1,6,3
Scheduling Method for Aggregated Photovoltaic-Battery Systems Considering Information Notified by Distribution System Operator 配電事業者からの情報提供に基づくアグリゲータの太陽光発電・蓄電池計画手法,4,0,2,0
The Śrāvastī Miracles: Some Relationships Between their Literary Sources and Visual Representations in Dvāravatī,1,1,1,1
Comparison of mobile health education messages verses face-to-face consultation for weight reduction among overweight female adolescents in Thailand,5,1,3,0
The Impact of Theme-Based Language Instruction on Language Learning Effectiveness and Motivation: A Case Study of “Spanish and Beauty Pageant Course” 基于主题的语言教学对语言学习效果和动机的影响：以“西班牙语和选美课程”为例 Влияние тематического обучения языку на эффективность и мотивацию его изучения: Тематическое исследование курса «Испанский язык и конкурс красоты» El impacto de la instrucción basada en temas sobre la efectividad del aprendizaje de lenguas y la motivación: un estudio de caso del curso “Español y Certamen de Belleza”,3,1,2,0
The Effects of Cognitive Training in Healthy Community Residing Thai Elderly: A Randomized Controlled Trial,3,1,2,0
Statistical Inference in Redundancy Analysis: A Direct Covariance Structure Modeling Approach,5,0,5,0
Development and psychometric test of the myRisk mobile application for caries risk assessment,4,0,1,0
Development and validation of key antecedents of religious brand attitude: a cross-cultural quantitative analysis using smart PLS,2,0,2,0
Model-Based Approach on Multi-Agent Deep Reinforcement Learning With Multiple Clusters for Peer-To-Peer Energy Trading,2,1,1,2
Variable Stiffness Pad and Its Application to Hybrid Rigid-Soft Robots,2,1,1,0
Sugarcane Classification for On-Site Assessment Using Computer Vision,6,0,3,0
An Analysis of Acoustic Features for Attention Score in Thai MoCA Assessment,4,0,1,0
Simulation of Homogenous Fish Schools in the Presence of Food and Predators using Reinforcement Learning,4,0,1,1
How to help teachers deal with students’ cheating in Online Examinations: Design and Implementation of International Chinese Online Teaching Test Anti-Cheating Monitoring System (OICIE-ACS),5,1,4,0
Effects of Vinyasa Yoga on Stress and Health Benefits in Office Workers,5,,4,0
Dynamic Cardiopulmonary and Metabolic Functions during Jogging with and without Breast Supports,2,,2,0
Effects of Instructed Attention Focus on Accuracy in Golf Pitch Shot,2,,1,0
"Effects of Isotonic and Hypotonic Drinks in Between Repeated Endurance Exercises on Fluid Balance, Blood Glucose, Lactate Levels and Performance in Young Healthy Subjects",7,,2,0
Thermal denaturation of a coronavirus envelope (CoVE) protein by a coarse-grained Monte Carlo simulation,4,1,3,0
Influences of Plantar Impulse and Dynamic Longitudinal Arch Angle on Signs of Plantar Fasciitis in Long-Distance Runners,3,,2,0
A 10-Minute Napping Can Help in Recovery in Motor Performance,2,,1,0
Is Dual-Task Performance in Athletes Better Than That in Non-Athletes? Why Is it Important to Elite Coaches?,3,,2,0
The Effects of Pregnant Supports on Hemodynamic Responses during Postural Changes,5,,3,0
Volumetric Measurement of Rectangular Parcel Box Using LiDAR Depth Camera for Dimensioning and 3D Bin Packing Applications,4,0,1,0
Towards Digital Twin Implementation of an Automatic Sorting Machine,4,0,2,0
Production of alternative liquid fuels from catalytic hydrocracking of plastics over Ni/SBA-15 catalyst,7,0,2,3
Smartphone usage and dietary habits associated with sugar-sweetened beverages preferences among Indonesian female university students,6,1,5,0
A PARALLEL CORPUS STUDY OF REFERENTIAL FORMS IN JAPANESE AND THAI,3,0,3,0
CLINICAL LINGUISTICS AND RELEVANT RESEARCH IN THAILAND,1,0,1,0
A high-protein peptide-based enteral formula improves diarrhea in tube-fed patients: A prospective multicenter study,14,0,3,0
Preparation and characterization of curcumin-loaded liposomes for delivery to the lungs,3,,2,0
"The successful treatment of Brevundimonas diminuta using ceftriaxone, in a patient on continuous ambulatory peritoneal dialysis: A case report and literature review",5,,5,0
Improved virus inhibition by microencapsulated monoclonal antibody against porcine epidemic diarrhea virus,8,,4,0
Autonomous Vehicles in Drivers’ School: A Non- Western Perspective,2,0,2,1
"DNA damage, epigenetics, and aging",1,0,1,0
Detectable serum IgM monoclonal gammopathy in non-hepatitis-associated mixed cryoglobulinemic glomerulonephritis: A case report and literature review,4,1,3,0
Social Network Strategy to Promote HIV Testing and Linkage to HIV Services among Young men who Have sex with men and Transgender Women in Thailand,11,1,2,1
Angklung Smart Band: An IoT-Based System to Support Music Activities for Elderly in Thailand,3,0,1,1
"Streptomyces acidipaludis sp. nov., an actinobacterium isolated from peat swamp forest soil",8,0,4,0
Multifunctional characteristics of zero-dimensional hybrid organic manganese chloride perovskites,5,0,3,0
An in Vitro Comparison of Costimulatory Domains in Chimeric Antigen Receptor T Cell for Breast Cancer Treatment,7,1,3,1
Intra-Articular Laser Therapy May Be a Feasible Option in Treating Knee Osteoarthritis in Elderly Patients,6,1,4,0
Deep Learning Based Autonomous Real-Time Traffic Sign Recognition System for Advanced Driver Assistance,5,1,3,0
An Integrated Smoking Cessation Intervention in the Primary Care Service System: An Intervention Mapping,3,1,1,0
"Monkeypox: Immune response, vaccination and preventive efforts",27,1,34,17
Exploring the recipients' attitudes and behaviors toward gift-giving: a cross-cultural comparison between Thailand and the USA,2,0,2,0
Perspectives on veterinary education in Thailand,7,1,1,0
Modified Co-doped ZnO nanostructures on SPCE for Xanthine detection in early food spoilage,5,0,2,0
Organophosphate Pesticides Sensor using Copper Oxide Nanorods Modified on Screen-Printed Carbon Electrodes,5,0,2,0
Upregulation of p16INK4A in Peripheral White Blood Cells as a Novel Screening Marker for Colorectal Carcinoma,5,1,3,0
Regional Differences in Admissions and Treatment Outcomes for Hepatocellular Carcinoma Patients in Thailand,11,1,7,0
THE VĀTSĪPUTRĪYA/SĀMMITĪYA: Buddhist Personalism as a Mainstream School of Thought,1,0,2,1
Total Quality and Innovation Management in Healthcare (TQIM-H) for Performance and Sustainability,2,0,1,1
Small field proton irradiation for in vivo studies: Potential and limitations when adapting clinical infrastructure,7,1,4,1
"Research and Diagnostic Algorithmic Rules (RADAR) for mood disorders, recurrence of illness, suicidal behaviors, and the patient's lifetime trajectory",5,0,3,4
Effects of physical and chemical properties of ceramic hand moulds on natural rubber latex glove film formation,3,0,2,1
Major neurocognitive psychosis: a novel schizophrenia endophenotype class that is based on machine learning and resembles Kraepelin's and Bleuler's conceptions,1,1,3,2
"The effects of beliefs, knowledge, and attitude on herbal medicine use during the COVID-19 pandemic: A cross-sectional survey in Indonesia",6,1,6,1
Estimating the Physical Parameters of Human Arm Motion from Video using Fixed-Point PCA Transform and Nonlinear Least-Squares Method,3,0,2,0
Open versus endovascular repair of primary infected thoracic and abdominal aortic aneurysms,6,0,1,0
"The Relationship Among the Green Supply Chain Management, Collaborative Capability and Organizational Performance",5,,4,2
Length of hospital stay and complications of mini-facelift versus modified Blair incision for parotid abscess drainage,7,2,5,0
"Cybersecure and scalable, token-based renewable energy certificate framework using blockchain-enabled trading platform",6,0,6,3
Motivational Factors Influencing Telework during the COVID-19 Pandemic,3,1,2,5
Comparative study of healing time of canine non-infectious deep ulcerative keratitis between medical therapy alone and combined treatment with medical therapy and a nictitating membrane flap: A retrospective study,7,1,1,0
Polydiacetylene rhodamine-based colorimetric chemosensor for Au3+ detection,8,2,6,0
Couple Relationship Standards in Thailand,4,0,2,0
In Vitro Preparation and Evaluation of Chitosan/Pluronic F-127 Hydrogel as a Local Delivery of Crude Extract ofPhycocyanin for Treating Gingivitis,7,1,4,3
CdSe thin films prepared by the homemade and cost effective spray pyrolysis technique,7,0,5,0
The Performance of Islamic Nasep Music in Bangkok,1,,1,1
TOWARDS COMBATING ANTIBIOTIC RESISTANCE BY EXPLORING THE QUANTITATIVE STRUCTURE-ACTIVITY RELATIONSHIP OF NDM-1 INHIBITORS,6,,3,0
Bacterial pathogens and factors associated with Salmonella contamination in hybrid red tilapia (Oreochromis spp.) cultivated in a cage culture system,5,1,5,2
Role of nuclear education in nuclear governance: Perspective from Thailand,2,0,1,0
"The effects of beliefs, knowledge, and attitude on herbal medicine use during the COVID-19 pandemic: A cross-sectional survey in Indonesia",6,0,7,0
Dental implant healing abutment decontamination: A systematic review of in vitro studies,4,,3,2
A Smart Direct Load Control Approach Using Dynamic Voltage Control for Demand Response Programs,3,0,3,0
Effects of Parsley Administration Preventing Lead-Induced Toxicity to Liver and Kidney Tissues,7,,3,0
Electrostatic potential-derived charge: a universal OER performance descriptor for MOFs,11,1,4,3
Extraction of Nanofibrillated Cellulose from Water Hyacinth Using a High Speed Homogenizer,7,0,2,16
"“Why Do They Leave or Why Do They Stay?” The Effect of Precarious Employment, Division of Work, Inter-Role Conflict and Deviant Behavior on Affective Job Disruption",6,0,3,2
Deep Learning Techniques for Image Recognition of Counterfeited Luxury Handbags Materials,2,0,1,0
Heterogeneous network propagation with forward similarity integration to enhance drug-target association prediction,4,1,3,0
Fully integrated colorimetric sensor based on transparency substrate for salbutamol determination,5,1,2,0
Active Pre-Equalizer for Broadband Optical Wireless Communication Integrated with RF Amplifier,8,0,4,0
Carbonized biomass as an immobilization carrier in acetone-butanol-ethanol (ABE) fermentation by Clostridium beijerinckii JCM 8026,5,0,2,1
Drainage of Complex Walled-Off Pancreatic Fluid Collections in LAMS Era: A Multicenter Study,4,1,4,0
Effects of working memory capacity and distance-based complexity on agreement processing: A crosslinguistic competition account,3,0,2,0
Nonconvulsive Seizure and Status Epilepticus Detection with Deep Learning in High-Risk Adult Critically Ill,4,0,2,0
Helicene-Hydrazide Encapsulated Ethyl Cellulose as a Potential Fluorescence Sensor for Highly Specific Detection of Nonanal in Aqueous Solutions and a Proof-of-Concept Clinical Study in Lung Fluid,11,0,4,3
Explainable Recommendation via Personalized Features on Dynamic Preference Interactions,2,1,1,1
ICT-based Knowledge Sharing in Rural Agricultural Communities: A Bibliometric Approach,4,0,3,1
Remotely-Sensed Derived Built-up Area as an Alternative Indicator in the Study of Thailand’s Regional Development,1,1,1,0
"Cyanobacteria as Renewable Sources of Bioenergy (Biohydrogen, Bioethanol, and Bio-Oil Production)",2,0,2,4
Applications of Blockchain in Business Processes: A Comprehensive Review,5,1,4,3
Ultra-Low Crosstalk En/Decoder Using an Amplitude-Shaping Technique for 100 Gbps/λ OCDM-PAM-4 Transmission in O-Band,2,1,1,0
Obesity Exacerbates Lupus Activity in Fc Gamma Receptor IIb Deficient Lupus Mice Partly through Saturated Fatty Acid-Induced Gut Barrier Defect and Systemic Inflammation,12,1,2,9
