Title,Author_count,subtype,Subject_area_count,Cite_count
The First Asian Kidney Transplantation Prediction Models for Long-term Patient and Allograft Survival,11,ar,1,14
Role of Zeolite-Supported Nanoscale Zero-Valent Iron in Selenate Removal,7,ar,5,7
Comparison of exercise training and estrogen supplementation on mast cellmediated doxorubicin-induced cardiotoxicity,5,ar,2,9
On-farm lambing outcomes after transfer of vitrified and slow frozen embryos,6,ar,3,4
Relationships Between Pharmaceutical Therapy–Related Quality of Life and Health Utility Scores in Thai Patients With Chronic Diseases,1,ar,3,1
Indetermination of indeterminate biliary strictures,2,le,2,1
Synthesis of reusable biobased nano-catalyst from waste sugarcane bagasse for biodiesel production,4,ar,3,30
Determination of anti-leishmanial drugs efficacy against Leishmania martiniquensis using a colorimetric assay,8,ar,3,7
Multi Response Optimization of Bioactive Starch Foam Composite Using Taguchi’s Method and Grey Relational Analysis,8,ar,3,7
Potential Thai medicinal plants for neurodegenerative diseases: A review focusing on the anti-glutamate toxicity effect,3,re,1,18
Determination of radiation dose and low-dose protocol for digital chest tomosynthesis using radiophotoluminescent (RPL) glass dosimeters,7,ar,3,2
The wake of a three-dimensional underwater obstacle: Effect of bottom boundary conditions,6,ar,4,6
The impact of corrected field output factors based on IAEA/AAPM code of practice on small-field dosimetry to the calculated monitor unit in eclipse™ treatment planning system,5,ar,3,10
"Immune response and protective efficacy of intramuscular and intradermal vaccination with porcine reproductive and respiratory syndrome virus 1 (PRRSV-1) modified live vaccine against highly pathogenic PRRSV-2 (HP-PRRSV-2) challenge, either alone or in combination with of PRRSV-1",8,ar,2,19
Fatty acid–binding protein 4 downregulation drives calcification in the development of kidney stone disease,14,ar,1,11
Returns to education among the informally employed in Thailand,2,ar,3,1
Is childhood obstructive sleep apnoea an independent risk factor of hypertension in adulthood?,2,ed,1,0
International comparison of peritoneal dialysis prescriptions from the Peritoneal Dialysis Outcomes and Practice Patterns Study (PDOPPS),9,ar,1,24
Hepatic expression of HGF/C-met and native liver survival in biliary atresia,7,ar,2,1
Effect of lidocaine nebuliser compared with NSS nebuliser in reducing cough symptom and pain in early tracheostomy care,3,le,1,1
Mastering nocturnal jigsaws in Parkinson’s disease: a dusk-to-dawn review of night-time symptoms,3,re,4,3
Molecular approaches to allergen-specific immunotherapy: Are we so far from clinical implementation?,2,re,2,14
Superhydrophobic surface modification for corrosion protection of metals and alloys,3,re,4,26
Global Retinoblastoma Presentation and Analysis by National Income Level,472,ar,2,146
Multi-model projections of precipitation extremes in Southeast Asia based on CORDEX-Southeast Asia simulations,16,ar,2,59
The evolutionarily conserved HtrA is associated with stress tolerance and protein homeostasis in the halotolerant cyanobacterium Halothece sp. PCC7418,4,ar,2,4
Modulation of DNA and RNA by PNA,2,re,7,27
Adsorptions of lithium ion/atom and packing of Li ions on graphene quantum dots: Application for Li-ion battery,2,ar,3,6
"The clinical characteristics, pre- and post–liver transplantation outcomes in patients having autoimmune overlap syndromes",3,ar,1,4
Genetic and clinical risk factors associated with phenytoin-induced cutaneous adverse drug reactions in Thai population,8,ar,2,15
Phase inversion temperature-fabricated cinnamon oil nanoemulsion as a natural preservative for prolonging shelf-life of chilled Asian seabass (Lates calcarifer) fillets,3,ar,1,37
Dynamic feedback control of day-to-day traffic disequilibrium process,6,ar,4,10
Increased Levels of Plasma Tumor Necrosis Factor-α Mediate Schizophrenia Symptom Dimensions and Neurocognitive Impairments and Are Inversely Associated with Natural IgM Directed to Malondialdehyde and Paraoxonase 1 Activity,12,ar,2,29
Silver nanoparticle/bacterial nanocellulose paper composites for paste-and-read SERS detection of pesticides on fruit surfaces,7,ar,3,49
Impaired ability to turn in bed in parkinson's disease as a potential rare cause of positional asphyxia: a sensor-based analysis,3,ar,2,1
Alginate microencapsulated human hepatocytes for the treatment of acute liver failure in children,11,ar,1,44
Virus-like particles displaying major house dust mite allergen Der p 2 for prophylactic allergen immunotherapy,10,le,2,12
Neurodevelopmental pathways in bipolar disorder,11,re,3,44
Systemic distribution of progesterone receptor subtypes in human tissues,6,ar,7,22
Enhanced H2 production with efficient N2-fixation by fructose mixotrophically grown Anabaena sp. PCC 7120 strain disrupted in uptake hydrogenase,3,ar,1,6
Enhancing purchase intention in circular economy: An empirical evidence of remanufactured automotive product in Thailand,2,ar,2,59
Comprehensive investigation on bond mechanism of embedded through-section fiber-reinforced polymer bars to concrete for structural analysis,3,ar,5,16
Antioxidant and Anti-inflammatory Diagnostic Biomarkers in Multiple Sclerosis: A Machine Learning Study,11,ar,2,18
"Duck Tembusu virus detection and characterization from mosquitoes in duck farms, Thailand",4,ar,2,12
An iterative elastic SBFE approach for collapse load analysis of inelastic structures,4,ar,2,7
Synthesis and electrochemical performance of LiV3O8/graphene for aqueous lithium batteries,7,ar,4,5
Unilateral breast enlargement secondary to hemodialysis arteriovenous fistula,3,no,3,0
Risk factors of foot and mouth disease in an endemic area on low vaccination rate in Xayaboury province of Lao People’s Democratic Republic (Lao PDR),5,ar,2,7
Trinucleotide repeat expansion in the transcription factor 4 (TCF4) gene in Thai patients with Fuchs endothelial corneal dystrophy,15,ar,2,5
Optimal scheduling of electric vehicles aggregator under market price uncertainty using robust optimization technique,6,ar,2,119
"The Effects of Restricted Protein Diet Supplemented With Ketoanalogue on Renal Function, Blood Pressure, Nutritional Status, and Chronic Kidney Disease-Mineral and Bone Disorder in Chronic Kidney Disease Patients: A Systematic Review and Meta-Analysis",7,ar,3,25
The potential use of cross-linked alginate/gelatin hydrogels containing silver nanoparticles for wound dressing applications,6,ar,4,17
Physical and psychological predictors on pain intensity in conscripts with plantar fasciitis,3,ar,3,4
Predicting bacteria causing acute bacterial rhinosinusitis by clinical features Predição de bactérias causadoras de rinossinusite bacteriana aguda por características clínicas,8,ar,1,1
Student and feedback: Which type of feedback is preferable?,3,ar,1,4
"Creative leadership strategies for primary school principals to promote teachers’ creativity in Guangxi, China",3,ar,1,5
Use of metal mesh to assist the multi-phase reaction in a microreactor,2,cp,2,0
Constructing MoS2/g-C3N4 heterojunction with enhanced oxygen evolution reaction activity: A theoretical insight,4,ar,3,58
"Corrigendum: Fertility Preservation for Child and Adolescent Cancer Patients in Asian Countries (Frontiers in Endocrinology, (2019), 10, 10.3389/fendo.2019.00655)",16,er,1,1
Cortical superficial siderosis progression in cerebral amyloid angiopathy: Prospective MRI study,12,ar,1,21
Asian CHI symposium: HCI research from asia and on asian contexts and cultures,24,cp,3,6
Atomic diffusion mediated by vacancy defects in L12-Zr3Al: A first-principles study,6,ar,4,9
An introduction to deep convolutional neural networks with keras,3,ch,1,4
Large-scale Distributive Matrix Collaborative Filtering for Recommender System,6,cp,4,1
Visual-based Items Recommendation Using Deep Neural Network,6,cp,4,1
Constraints on the χc1 versus χc2 Polarizations in Proton-Proton Collisions at s =8 TeV,2310,ar,1,12
Elucidating the Regulon of a Fur-like Protein in Mycobacterium avium subsp. paratuberculosis (MAP),5,ar,2,4
Ethyl acetate extract of kaempferia parviflora inhibits helicobacter pyloriassociated mammalian cell inflammation by regulating proinflammatory cytokine expression and leukocyte chemotaxis,4,ar,1,3
Long-Term Isotope Evidence on the Diet and Habitat Breadth of Pleistocene to Holocene Caprines in Thailand: Implications for the Extirpation and Conservation of Himalayan Gorals,6,ar,2,9
A Well-Defined Core–Shell-Structured Capsule Catalyst for Direct Conversion of CO2 into Liquefied Petroleum Gas,12,ar,4,17
Rocking vibrations of rigid foundations on multi-layered poroelastic media,4,ar,3,11
Comparison of two caries prevention programs among Thai kindergarten: A randomized controlled trial,2,ar,1,2
A highly responsive methanol sensor based on graphene oxide/polyindole composites,3,ar,2,31
"Middle Permian (Roadian) gastropods from the Khao Khad Formation, Central Thailand: Implications for palaeogeography of the Indochina Terrane",4,ar,2,7
Performance analysis and temperature gradient of solid oxide fuel cell stacks operated with bio-oil sorption-enhanced steam reforming,4,ar,4,7
Aryl ethynylpyrene as fluorescent sensors for cyanide ions in aqueous media,4,ar,1,9
Computational Study of the Evolution of Ni-Based Catalysts during the Dry Reforming of Methane,4,ar,3,19
Supersymmetric solutions of 7D maximal gauged supergravity,2,ar,1,3
Rapid Low-Cost Microarray-Based Genotyping for Genetic Screening in Primary Immunodeficiency,20,ar,2,15
Electrochemical immunosensor functionalized with nanobodies for the detection of the toxic microalgae Alexandrium minutum using glassy carbon electrode modified with gold nanoparticles,7,ar,4,27
Quantitative analysis of calcium carbonate formation in magnetized water,3,ar,2,9
Neoproterozoic to Early Triassic tectono-stratigraphic evolution of Indochina and adjacent areas: A review with new data,10,ar,2,34
Bacterial cellulose membrane conjugated with plant-derived osteopontin: Preparation and its potential for bone tissue regeneration,7,ar,5,36
"Hydrochemical, geophysical and multivariate statistical investigation of the seawater intrusion in the coastal aquifer at Phetchaburi Province, Thailand",3,ar,2,29
Photocatalytic zinc oxide on flexible polyacrylonitrile nanofibers via sol–gel coaxial electrospinning,3,ar,5,11
A Control System for Maintaining Passenger Cabin Air Quality,6,cp,4,1
Epigenetic TET-Catalyzed Oxidative Products of 5-Methylcytosine Impede Z-DNA Formation of CG Decamers,3,ar,2,6
"Investigating carbon dioxide absorption by urban trees in a new park of Bangkok, Thailand",3,ar,2,11
Husband's willingness-to-pay for HIV and syphilis screening at antenatal care clinic under the Thai universal coverage scheme,7,ar,1,0
Study of excited Λb 0 states decaying to Λb 0π+π− in proton-proton collisions at s=13TeV,2286,ar,1,34
Measurement of the tt‾bb‾ production cross section in the all-jet final state in pp collisions at s=13 TeV,2309,ar,1,29
Production of Λc + baryons in proton-proton and lead-lead collisions at s NN =5.02TeV,2295,ar,1,40
Running of the top quark mass from proton-proton collisions at s=13TeV,2293,ar,1,21
Undrained lower bound solutions for end bearing capacity of shallow circular piles in non-homogeneous and anisotropic clays,2,ar,4,51
Influence of rice husk ash on mechanical properties and fire resistance of recycled aggregate high-calcium fly ash geopolymer concrete,5,ar,4,158
"Vincetoxicum strigosum (Asclepiadoideae, Apocynaceae), a new species from northeastern Thailand",1,ar,2,1
User requirement and usability testing framework for information system development: Case study of financial institution,2,cp,2,2
Head gimbal assembly automated visual inspection by using digital image processing,2,cp,2,0
Development of Decision Support System for Solving the Machine Selection Problem in an Intermittent Manufacturing System Design,2,cp,2,0
