Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Oral and Inhaled Ribavirin Treatment for Respiratory Syncytial Virus Infection in Lung Transplant Recipients,27,7,1,4,1,ar,21
Sepsis-Associated Acute Kidney Disease,34,72,1,7,1,ar,34
Perceived treatment need in patients with different facial profiles,33,2,1,1,0,ar,1
A randomized control trial of oral sucrose solution for prevention of hypoglycemia in high risk infants,15,3,2,2,1,ar,4
Drinking green tea alleviates alveolar bone resorption in ligature-induced periodontitis in mice,35,4,3,3,0,ar,6
Free vibration of stiffened functionally graded circular cylindrical shell resting on Winkler–Pasternak foundation with different boundary conditions under thermal environment,48,4,2,2,0,ar,20
Analysis of the Imbert downdraft gasifier using a species-transport CFD model including tar-cracking reactions,35,4,4,1,0,ar,31
Effective elongation properties of cellulose–natural rubber composite hydrogels having interconnected domain,28,3,2,2,0,ar,4
Elastography of pancreatic ductal adenocarcinoma following EUS-guided radiofrequency ablation (with video),10,5,1,5,0,ar,1
A framework for designing cognitive coaching personal learning network (Ccpln),30,2,2,1,1,ar,1
A new species of coral-feeding nudibranch (Mollusca: Gastropoda) from the Gulf of Thailand,111,6,3,6,2,ar,15
Alkaloids with anti-human carbonic anhydrase isozyme II activity from the bulbs of Crinum asiaticum L. var. asiaticum,35,6,4,3,0,ar,4
"Effects of dietary cation and anion difference on eating, ruminal function and plasma leptin in goats under tropical condition",29,4,3,3,1,ar,0
"Major Depression in Children with Transfusion-Dependent Thalassemia Is Strongly Associated with the Combined Effects of Blood Transfusion Rate, Iron Overload, and Increased Pro-inflammatory Cytokines",90,4,2,4,0,ar,9
"Effects of replacement of para-grass with oil palm compounds on body weight, food intake, nutrient digestibility, rumen functions and blood parameters in goats",35,7,2,2,1,ar,2
Notch signaling increases PPARγ protein stability and enhances lipid uptake through AKT in IL-4-stimulated THP-1 and primary human macrophages,49,3,1,2,1,ar,6
Current Mental Health Issues in the Era of Covid-19,6,3,2,3,1,le,29
Probabilistic Seismic Hazard Assessment of North-Eastern Thailand,33,7,1,3,0,ar,3
Greater optimisation of pharmacokinetic/pharmacodynamic parameters through a loading dose of intravenous colistin in paediatric patients,40,8,3,1,0,ar,4
Neuro-fuzzy estimation of reference crop evapotranspiration by neuro fuzzy logic based on weather conditions,36,7,4,7,0,ar,27
Practice of endoscopy during COVID-19 pandemic: Position statements of the Asian Pacific Society for Digestive Endoscopy (APSDE-COVID statements),37,17,1,14,1,ar,233
Development of three-phase unbalanced power flow using local control of connected photovoltaic systems,12,2,1,1,0,ar,3
Robust optimization strategy for intelligent parking lot of electric vehicles,40,5,12,3,0,ar,14
Kenaf cellulose-based 3D printed device: a novel colorimetric sensor for Ni(II),31,5,1,1,0,ar,12
Experimental data on mechanical behavior and numerical data on tensile stress distribution of a hyperelastic Polydimethysiloxane (PDMS) based membrane for cell culture,6,6,1,2,1,dp,2
Severe craniofrontonasal syndrome in a male patient mosaic for a novel nonsense mutation in EFNB1,18,6,2,2,0,ar,4
"Flexible diaminodihydrotriazine inhibitors of Plasmodium falciparum dihydrofolate reductase: Binding strengths, modes of binding and their antimalarial activities",55,12,3,2,0,ar,12
Probabilistic scheduling of power-to-gas storage system in renewable energy hub integrated with demand response program,43,5,3,5,0,ar,71
Vacuum ultraviolet irradiation for mitigating dissolved organic nitrogen and formation of haloacetonitriles,64,6,2,6,0,ar,8
"Expression, function, and glycosylation of anti-colorectal cancer large single-chain antibody (LSC) in plant",27,4,2,2,0,ar,4
A comprehensive investigation on the components in ionic liquid-based polymer inclusion membrane for Cr(VI) transport during electrodialysis,53,8,4,6,0,ar,24
Dataset of blood cockle (Anadara granosa) microbiota from coastal areas and earthen-pond farms around the upper Gulf of Thailand,7,3,1,1,1,dp,2
"Effect of electrical discharge plasma on cytotoxicity against cancer cells of N,O-carboxymethyl chitosan-stabilized gold nanoparticles",71,4,3,3,1,ar,11
Early Production of High Strength and Improved Water Resistance Gypsum Mortars from Used Plaster Mould and Cullet Waste,49,4,4,3,0,ar,2
Vertical vibration of a circular foundation in a transversely isotropic poroelastic soil,50,3,2,3,0,ar,29
Verification of attenuation models based on strong ground motion data in Northern Thailand,39,4,3,3,0,ar,20
Yeast extract elicited isoflavonoid accumulation and biosynthetic gene expression in Pueraria candollei var. mirifica cell cultures,16,4,1,1,0,ar,12
Intraocular pressure elevation associated with blood in Schlemm's canal after strabismus surgery,20,4,1,3,1,ar,0
Bacterial and viral vectors as vaccine delivery vehicles for breast cancer therapy,111,7,2,6,0,re,18
Modeling and Control of Multiphase Interleaved Fuel-Cell Boost Converter Based on Hamiltonian Control Theory for Transportation Applications,31,13,4,9,0,ar,27
Digital media’s discursive strategies against anabolic-androgenic steroids: A corpus-assisted discourse analysis,40,1,5,1,0,ar,0
"Food waste in Bangkok: Current situation, trends and key challenges",65,5,2,3,0,ar,31
Genetic and functional studies of the LMF1 gene in Thai patients with severe hypertriglyceridemia,21,5,3,1,1,ar,4
"Characterisation of insoluble α-1,3-/α-1,6 mixed linkage glucan produced in addition to soluble α-1,6-linked dextran by glucansucrase (DEX-N) from Leuconostoc citreum ABK-1",58,8,5,3,0,ar,14
Exogenous methyl salicylate alleviates senescent spotting by enhancing the activity of antioxidative ascorbate-glutathione cycle in harvested ‘Sucrier’ bananas,87,4,1,2,0,ar,31
Study on the discrete dielectrophoresis for particle–cell separation,42,4,2,3,0,ar,17
A family with homozygous and heterozygous p.Gly337Ser mutations in COL1A2,20,4,2,4,0,ar,7
Nocticolid cockroaches are the only known dinosaur age cave survivors,82,9,1,8,0,ar,29
Visualization of volatomic profiles for early detection of fungal infection on storage Jasmine brown rice using electronic nose coupled with chemometrics,46,3,2,2,0,ar,43
Single step preparation of platinum nanoflowers/reduced graphene oxide electrode as a novel platform for diclofenac sensor,48,5,2,2,0,ar,22
Effect of carbon number on the production of propylene and ethylene by catalytic cracking of straight-chain alkanes over phosphorus-modified ZSM-5,44,5,3,2,0,ar,35
Use of tissue inhibitor of metalloproteinase 2 and insulin-like growth factor binding protein 7 [TIMP2]•[IGFBP7] as an AKI risk screening tool to manage patients in the real-world setting,31,9,1,6,0,ar,12
Development of a paper-based pressure sensor fabricated by an inkjet-printed water mask method,19,5,4,1,0,ar,3
Reduction of Occupational Exposure Using a Novel Tungsten-Containing Rubber Shield in Interventional Radiology,24,5,3,2,0,ar,8
Allergen-specific immunotherapy boosts allergen-specific IgD production in house dust mite-sensitized asthmatic patients,10,6,2,3,0,le,16
Myostatin inhibition in combination with antisense oligonucleotide therapy improves outcomes in spinal muscular atrophy,51,15,2,5,1,ar,38
Application of survival analysis techniques to determine the optimal number of acupuncture therapy sessions for stroke patients,14,4,2,3,0,ar,2
An efficient matrix tridiagonalization method for 3D finite element analysis of free vibration,25,5,5,2,0,ar,2
Poly(cyclodextrin-ionic liquid) based ferrofluid: A new class of magnetic colloid for dispersive liquid phase microextraction of polycyclic aromatic hydrocarbons from food samples prior to GC-FID analysis,48,6,2,4,0,ar,34
International consensus statements for endoscopic management of distal biliary stricture,121,26,2,23,1,re,54
Factors Predictive of Remission of Chronic Anterior Uveitis,30,17,1,18,2,cp,6
Evaluation of chemical treatment combined with vacuum and ultrasonication with a water resonance system for reducing Campylobacter on naturally contaminated chicken carcasses,42,6,2,3,0,ar,9
Effect of oral oseltamivir on virological outcomes in low-risk adults with influenza: A randomized clinical trial,11,17,2,12,2,ar,8
"Needle EMG, a Jigsaw to disclose lipid storage myopathy due to multiple Acyl-COA dehydrogenase deficiency",22,4,2,2,0,cp,2
A critique on the Corruption Perceptions Index: An interdisciplinary approach,58,2,5,2,0,ar,16
Thai dance exercises benefited functional mobility and fall rates among community-dwelling older individuals,35,7,1,2,1,ar,6
Resilience and self-regulation processes of microalgae under UV radiation stress,492,4,3,4,0,re,36
Which characteristics can be expected from p16+-squamous cell carcinomas of the posterior oral cavity and oropharynx? – Distinctive results from Central Germany,38,8,3,8,0,ar,3
Simulations of sorbent regeneration in a circulating fluidized bed system for sorption enhanced steam reforming with dolomite,70,4,2,1,0,ar,8
Biodiesel Production Via Interesterification of Palm Oil and Ethyl Acetate Using Ion-Exchange Resin in a Packed-Bed Reactor,45,4,3,3,0,ar,20
Optimal overbooking model for car rental business with two levels of prices having stochastic joint booking and show-up levels,30,3,4,1,0,ar,1
"Efficacy of anti-inflammatory moisturizer vs hydrophilic cream in elderly patients with moderate to severe xerosis: A split site, triple-blinded, randomized, controlled trial",23,3,1,2,0,ar,5
National feasibility survey of peritoneal dialysis key performance indicators in Thailand from provider perspective,11,11,1,6,0,ar,3
The Significance of Relative Claudin Expression in Odontogenic Tumors,35,2,3,2,2,ar,4
"Organic geochemistry of the Lower Permian Tak Fa Formation in Phetchabun Province, Thailand: implications for its paleoenvironment and hydrocarbon generation potential",58,2,1,1,0,ar,2
"Effect of Ball Milling Time on the Physical, Thermal and Fracture Behaviour of 2MgO.2Al2O3.5SiO2 Precursors",36,8,1,6,0,ar,5
Using pre-commitment to reduce alcohol consumption: Lessons from a quasi-experiment in Thailand,32,2,5,2,0,ar,3
High selective monoaromatic hydrocarbon production via integrated pyrolysis and catalytic upgrading of Napier grass over Ca/Ni/boronic acid/KIT-6,27,8,1,4,0,ar,2
Surface morphology and cellulose structure of Napier grass pretreated with the ionic liquid 1-ethyl-3-methylimidazolium acetate combined with either water or dimethyl sulfoxide as a co-solvent under microwave irradiation,59,2,1,2,0,ar,14
Comparative Study of Three Chemical Pretreatments and Their Effects on the Structural Changes of Rice Straw and Butanol Production,48,3,3,2,1,ar,20
Two-Stage Liquefaction of Oil Palm Shell in Alkali Supercritical Ethanol–Water for Enhanced Bio-Oil Production,27,4,3,1,0,ar,3
Mechanical properties of cement-clay interlocking (Cci) hollow bricks,35,3,1,4,1,ar,4
Weekly forecasting model for dengue hemorrhagic fever outbreak in Thailand,23,3,1,1,1,ar,6
Effects of crumbed para rubber on permanent deformation resistance of hot mix asphalt,15,2,2,1,1,cp,0
Effect of local rewiring in adaptive epidemic networks,40,2,1,2,0,ar,2
Investigation on Solubility of Carbon Dioxide in the Mixed Aqueous Solution of MEA and 2-MAE,12,2,2,1,1,cp,0
Measurement of Mass Transfer Coefficient of CO2-Amine System from Absorption Process,13,3,2,1,1,cp,1
Application of Natural Dolomite for Soil Upgrading,12,3,2,1,1,cp,0
Analysis of the use of SEN0161 pH sensor for water in goldfish ponds,15,5,2,2,1,cp,5
Decreased of BAFF-R expression and B cells maturation in patients with hepatitis B virus-related hepatocellular carcinoma,30,7,1,3,1,ar,3
Surface modification of graphene oxide via noncovalent functionalization with porphyrins for selective photocatalytic oxidation of alcohols,73,8,3,2,0,ar,15
Utility of Plasmodium falciparum DNA from rapid diagnostic test kits for molecular analysis and whole genome amplification,27,9,2,6,1,ar,7
"In schizophrenia, psychomotor retardation is associated with executive and memory impairments, negative and psychotic symptoms, neurotoxic immune products and lower natural IgM to malondialdehyde",72,4,2,5,0,ar,12
Vanadium-Based Oxide on Two-Dimensional Vanadium Carbide MXene (V2Ox@V2CTx) as Cathode for Rechargeable Aqueous Zinc-Ion Batteries,68,8,5,4,0,ar,115
"Two new species of the genus Chironephthya (Octocorallia, Alcyonacea, Nidaliidae, Siphonogorgiinae) from the Gulf of Thailand",39,6,2,4,0,ar,0
Spatial Separation of Charge Carriers via Heterogeneous Structural Defects in Graphitic Carbon Nitride for Photocatalytic Hydrogen Evolution,50,6,1,2,0,ar,23
Measurement of the jet mass distribution and top quark mass in hadronic decays of boosted top quarks in pp collisions at √s = 13 TeV,90,2319,1,260,1,ar,20
Gamma-glutamyl transferase and cardiovascular risk in nonalcoholic fatty liver disease: The Gut and Obesity Asia initiative,36,14,1,10,1,ar,8
Pinostrobin suppresses the Ca2+-signal-dependent growth arrest in yeast by inhibiting the Swe1-mediated G2cell-cycle regulation,24,7,2,2,1,ar,2
Protein patterning with antifouling polymer gel platforms generated using visible light irradiation,33,3,7,2,0,ar,5
"Rotavirus infection in children in Southeast Asia 2008-2018: Disease burden, genotype distribution, seasonality, and vaccination",161,4,6,2,1,re,41
Toward semantic data imputation for a dengue dataset,71,4,4,2,0,ar,6
Incidence of acute kidney injury and use of renal replacement therapy in intensive care unit patients in Indonesia,16,7,1,4,1,ar,3
Optical Bioelectronic Device Based on a Screen-Printed Electroluminescent Transducer,38,4,1,2,0,ar,15
Tuning rigidity and negative electrostriction of multi-walled carbon nanotube filled poly(lactic acid),64,3,3,2,0,ar,9
