Title,Author_count,subtype,Subject_area_count,Cite_count
A rational beam-elastic substrate model with incorporation of beam-bulk nonlocality and surface-free energy,6,ar,2,7
Evaluation and Short-Term Test on Potential Utilization of Ground Source Heat Pump for Space Cooling in Southeast Asia,8,cp,1,1
Enhancing stability and antioxidant efficacy of fisetin by encapsulating as β-cyclodextrin inclusion complex with porous polylactic acid film from breath figure,5,ar,2,1
Microstructure and properties of zirconia-alumina composites fabricated via powder injection molding,3,ar,2,2
Thermal behavior of solid acids in the Rb3H(SO4)2-RbHSO4 system under ambient atmosphere,3,ar,2,1
Scaled boundary finite element method for two-dimensional crack problems in multi-field media,2,cp,1,0
From “Leaky Gut” to Impaired Glia-Neuron Communication in Depression,2,ch,1,11
Exposure of wild sumatran tiger (Panthera tigris sumatrae) to canine distemper virus,11,ar,2,7
Non-vitamin k antagonist oral anticoagulants provide less adverse renal outcomes than warfarin in non-valvular atrial fibrillation: A systematic review and metaanalysis,6,re,1,10
Education–occupation mismatch and its wage penalties in informal employment in thailand,2,ar,2,0
Time to keratometric stability after pterygium excision and the associated factors: A clinical perspective,3,ar,1,1
The effect of income components and tax on inequality in Thailand under comprehensive income,1,cp,2,0
Influence of the polarization enhanced by barium strontium titanate and their surface modified fillers in the organic-inorganic composites of polyurethane based polycarbonate diol,2,ar,2,2
"Thai older people’s willingness (Intention) to participate in a care prevention, community group exercise program: An assessment before implementing an intervention trial in chiang mai, northern thailand",7,ar,3,2
Interval training versus moderate-intensity continuous training for cardiorespiratory fitness improvements in middle-aged and older adults: a systematic review and meta-analysis,4,ar,2,11
Numerical investigation of Au-silane functionalised optical fibre sensor for volatile organic compounds biomarker (VOCs) detection,4,cp,4,1
Iron status and erythropoiesis response to darbepoetin alfa in dogs with chronic kidney disease,9,ar,1,2
Collaboration Network and Trends of Global Coronavirus Disease Research: A Scientometric Analysis,4,ar,3,9
Epistemic injustice as an important barrier to establishing an open science culture in Thailand,1,ar,1,0
"Effect of zinc oxide nanoparticles incorporated into tissue conditioner on antifungal, physical, and mechanical properties",4,ar,2,7
"Candidone inhibits migration and invasion, and induces apoptosis in HepG2 cells",7,ar,2,4
A split-mouth randomized clinical trial to evaluate the effect of local and systemic administration of vitamin c on extraction wound healing,5,ar,1,2
Pectin-containing compared with standard polymeric formula in enteral nutrition: A randomized controlled parallel study in Thailand,3,ar,2,1
Factors Affecting the Export Intensity of Chinese Manufacturing Firms,2,ar,1,6
An electrochemical method for detecting the biomarker 4-HPA by allosteric activation of acinetobacter baumannii reductase C1 subunit,6,ar,3,1
EFFECT OF INTERPERSONAL COMMUNICATION TRAINING PROGRAM ON CHILD’S IMMUNIZATION AMONG MOTHERS LIVING IN KEBBI STATE OF NIGERIA,5,ar,1,1
Pulmonary nocardiosis with superior vena cava syndrome in a HIV-infected patient: A rare case report in the world,2,ar,2,0
"Effects of salinity on haemolymph osmolality, gill Na+/K+ ATPase and antioxidant enzyme activities in the male mud crab Scylla olivacea (Herbst, 1796)",2,ar,3,7
Neoantigen vaccine platforms in clinical development: understanding the future of personalized immunotherapy,4,ar,2,15
Efficacy of risk factor education on pain intensity and disability in office workers with nonspecific neck or low back pain: A pilot cluster randomized clinical trial,3,ar,3,2
A custom-made distal humerus plate fabricated by selective laser melting,6,ar,4,7
Flower Visitors of Parkia sumatrana (Leguminosae) in Northeastern Thailand,6,ar,4,0
"Two New Species of the Giant Pill-Millipede Genus Zephronia Gray, 1832 from Thailand (Diplopoda: Sphaerotheriida: Zephroniidae)",4,ar,4,6
Comparative Karyotype Analysis and Chromosome Evolution in the Genus Ocimum L. from Thailand,3,ar,4,1
Building local capacity for cervical cancer prevention in low resource settings: Changing strategy during the COVID-19 pandemic,14,ar,2,2
Taxonomic Progress and Diversity of Ichneumonoid Wasps (Hymenoptera: Ichneumonoidea) in Southeast Asia,3,ar,4,0
"Chronological Changes in the Somatic Development of Hoplobatrachus rugulosus (Wiegmann, 1834) (Anura: Dicroglossidae)",4,ar,4,3
"Two New Species of Ceropegia (Apocynaceae, Asclepiadoideae) on Limestone Hills in Northern Thailand",1,ar,4,0
An improvement of convergence rate in the local limit theorem for integral-valued random variables,2,ar,3,3
"Lindermyrrhin, a novel 3,4-dihydroisocoumarin from Lindera myrrha roots",5,ar,4,1
"Paeniglutamicibacter terrestris sp. nov., isolated from phenanthrene-degrading consortium enriched from antarctic soil",9,ar,2,3
Preface,2,ed,3,0
"Nonomuraea montanisoli sp. nov., isolated from mountain forest soil",3,ar,2,0
Greedy strategy for some normal m x n closing octagons games and winning strategy for normal 1 x n and 2 x n closing octagons games,2,ar,1,0
A specific monoclonal antibody for chlortetracycline detection in milk and honey samples based on ELISA,4,ar,3,12
BCG vaccine-induced trained immunity and COVID-19: Protective or bystander?,13,ar,3,8
Factors associated with visual outcome after primary repair of open-globe injury by ophthalmology residents in training in a tertiary eye center,2,ar,1,2
Use of an automatic needle-free injection device for foot-and-mouth disease vaccination in dairy heifers,5,ar,1,2
Doxorubicin modulates p-glycoprotein transcription differently during caco-2 differentiation,2,ar,2,0
Investigation of sodium laurylglucosides hydroxypropyl sulfonate through response surface methodology – Effects of amphoteric surfactant and electrolyte,2,ar,2,0
Visual data story protocol: Internal communications from domain expertise to narrative visualization implementation,2,cp,3,1
Applying uncommon visualizations to government dashboards,1,cp,3,0
Serious Illness Conversations in advanced kidney disease: A mixed-methods implementation study,4,ar,3,7
The response of adipose tissues to mycoplasma pulmonis and sendai virus infection in c57bl/6 and dba/2 mice,5,ar,1,0
Ghost cell odontogenic carcinoma: A case report,7,ar,3,1
Creativity Quotient of Undergraduate Students in Higher Education Institutes within Thailand,3,ar,6,0
Salivary Proteomic Analysis of Canine Oral Melanoma by MALDI-TOF Mass Spectrometry and LC-Mass Spectrometry/Mass Spectrometry,3,ch,2,1
"Mediating role of sports team reputation: The relationships between team brand association, satisfaction, and loyalty in professional thai football league",3,ar,1,0
A comparison of the accuracy of multidimensional irt equating methods for mixed-format tests,3,ar,1,1
Erratum: Erianthridin Induces Non-small Cell Lung Cancer Cell Apoptosis through the Suppression of Extracellular Signal-regulated Kinase Activity (Planta Med (2021) DOI:10.1055/a-1295-8606),5,er,7,1
Methicillin-resistant staphylococcus aureus clonal complex 398 as a major mrsa lineage in dogs and cats in Thailand,5,ar,6,8
A review of supercritical technologies for lipid-based biofuels production: The glycerol-free processes,4,re,1,1
New product development processes for iot-enabled home use medical devices: A systematic review,2,re,1,5
An automated framework for bpmn model verification achieving branch coverage,3,ar,1,2
"Avifaunal diversity and community structure in universitas Brawijaya Forest, East Java, Indonesia",5,ar,4,0
Meta-Path Based Gene Ontology Profiles for Predicting Drug-Disease Associations,3,ar,3,10
Design of Supervisory Model Predictive Control for Building HVAC System with Consideration of Peak-Load Shaving and Thermal Comfort,2,ar,3,12
Guidelines for the use and interpretation of assays for monitoring autophagy (4th edition)1,2929,re,2,1030
Chemical composition of essential oil from piper sarmentosum fruit and neuroprotective activity,8,ar,7,1
Prevalence of mild cognitive impairment in surgical menopause: subtypes and associated factors,7,ar,1,3
The effect of a self-management program combined with social support on the self-management and healthy eating behaviors among patients with cardiovascular disease,2,ar,1,2
Daptomycin pharmacokinetics in adolescents undergoing hemodialysis and peritoneal dialysis: A case series with pharmacokinetic modeling,7,ar,2,1
Expression of Porcine Reproductive and Respiratory Syndrome Virus Nucleocapsid Protein in Nicotiana benthamiana for Diagnostic Applications,8,ar,2,3
Developing Students’ Learning and Innovation Skills Using the Virtual Smart Classroom,4,ar,2,10
Postural Changes on Heart Rate Variability among Older Population: A Preliminary Study,2,ar,1,6
"Door-to-door eye health education to improve knowledge, attitude, and uptake of eyecare services among elderly with cataracts: A quasi-experimental study in the central tropical region, Myanmar",6,ar,1,5
Does board gender diversity matter? Evidence from hostile takeover vulnerability,5,ar,1,22
Viral rebound kinetics correlate with distinct hiv antibody features,14,ar,2,7
Finite element analysis of reinforced concrete pile cap using ATENA,4,ar,7,7
Atypical periosteal reaction and unusual bone involvement of ameloblastoma: A case report with 8-year follow-up,3,ar,3,1
A Method of the Lagrange Polynomial Interpolation with Weighting Factors for Reducing Computational Time,1,ar,1,0
"Cognitive function, co-residence, and social participation among older persons in Thailand",2,ar,2,6
Knowledge-Behavior Gap on COVID-19 among Older People in Rural Thailand,1,ar,1,16
COVID-19: Lessons from Thailand,4,ar,1,1
"Ultrastructure of ovarian follicles and testis in Zebra-Snout seahorse hippocampus barbouri (Jordan & Richardson, 1908) under aquaculture conditions",7,ar,2,2
"Air quality, atmospheric variables and spread of covid-19 in Delhi (India): An analysis",2,ar,2,13
Understanding the Antecedents and Consequences of Green Human Capital,3,ar,2,12
"Three-way Interactions of Workload, Social Support and Coping Strategy on Job Burnout",2,ar,2,5
Effect of resistance training exercise combined with high protein diet on body weight and muscle mass in underweight adolescent males,4,ar,2,0
Design support matrix,2,ar,3,0
"Minimalist revision and description of 403 new species in 11 subfamilies of Costa Rican braconid parasitoid wasps, including host records for 219 species",23,ar,5,69
Correct and stable sorting for overflow streaming data with a limited storage size and a uniprocessor,3,ar,1,1
Variety of iron oxide inclusions in sapphire from southern vietnam: Indication of environmental change during crystallization,4,ar,2,3
SUCCESS FACTORS IN PROJECT FUNDRAISING UNDER REWARD-BASED CROWDFUNDING PLATFORM,4,ar,3,3
Optimizing outcomes for patients with metastatic prostate cancer: insights from South East Asia Expert Panel,16,re,1,1
Design and Preliminary Functionality Test of Road Network Traffic Monitoring System Based on Indoor SDWMN In-band Architecture,2,cp,3,0
"Secundilactobacillus folii sp. Nov., isolated from fermented tea leaves in thailand",4,ar,2,0
Thailand’s Public Secret: Military Wealth and the State,2,ar,2,5
Rapid kinetics reveal surprising flavin chemistry in bifurcating electron transfer flavoprotein from Acidaminococcus fermentans,3,ar,3,8
Effects of oracy building instruction via blended-learning environment on thai students' metacognitive awareness and oracy skills,2,ar,3,3
Avoidance of the english passive construction by l1 chinese learners,2,ar,3,1
