Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Response surface methodology in optimization of separation process for methylal /methanol based on process simulation of extractive distillation,14,3,1,2,,cp,1
Compositional formal verification for business process models with heterogeneous notations using colored petri net,21,3,1,1,,cp,2
A novel de novo mutation substantiates KDF1 as a gene causing ectodermal dysplasia,8,6,1,2,0,le,7
Properties of poly(lactic acid) filled with hydrophobic cellulose/SiO2 composites,19,2,1,1,1,ar,14
Recommendation system for Thai household remedies using ontology,11,2,1,1,,cp,0
Sales forecasting using ontology,10,2,1,1,,cp,1
A weak mutation testing framework for BPMN,17,2,1,1,,cp,0
In vivo 3D image reconstruction of lamina cribrosa in glaucoma eyes,3,3,5,2,,cp,0
Nanoscale zerovalent iron particles for magnet-assisted soil washing of cadmium-contaminated paddy soil: Proof of concept,72,4,3,3,0,ar,14
Ground-source heat pumps with horizontal heat exchangers for space cooling in the hot tropical climate of Thailand,73,7,6,3,1,ar,20
"Molecular phylogeny of the Indochinese freshwater mussel genus Scabies Haas, 1911 (Bivalvia: Unionidae)",40,3,4,3,,ar,10
"Epizootic of multi-centric, squamous cell carcinomas in populations of Indo-Pacific humpbacked dolphins Sousa chinensis in Thai waters",35,11,2,3,0,ar,1
Thai MOOC sustainability: Alternative credentials for digital age learners,7,2,1,1,,cp,3
"First host record and morphological notes on the rare Chilean wasp Vervoortihelcon scaramozzinoi van Achterberg (Hymenoptera, Braconidae, Helconinae,Vervoortihelconini)",4,3,2,2,1,ar,0
An artificial bee colony algorithm for the vehicle routing problem with backhauls and time windows,22,3,1,2,,ar,2
"Characterization of Acid- And Pepsin-soluble Collagens Extracted from Scales of Carp and Lizardfish Caught in Japan, Bangladesh and Vietnam with a Focus on Thermostability",33,6,5,2,1,ar,8
Shortwave near-infrared spectroscopy for rapid detection of aflatoxin B1 contamination in polished rice,36,3,2,2,1,ar,10
Effect of biochar on Chinese kale and carbon storage in an agricultural area on a high rise building,65,2,2,1,1,ar,5
Turn-on fluorescent sensor for the detection of lipopolysaccharides based on a novel bispyrenyl terephtalaldehyde-bis-guanylhydrazone,43,10,3,7,0,ar,7
Vitamin D-binding protein gene polymorphism predicts pegylated interferon-related HBsAg seroclearance in HBeAg-negative Thai chronic hepatitis B patients: A multicentre study,50,19,4,13,1,ar,3
Enhanced degradation of methylene blue by a solution plasma process catalyzed by incidentally co-generated copper nanoparticles,41,6,2,4,0,ar,7
TiO2 coated on PVDF membrane for dye wastewater treatment by a photocatalytic membrane,21,3,2,2,0,ar,30
RAS mutation in mucinous carcinoma of the ovary,27,6,4,2,1,ar,5
Reduction of silver nanoparticle toxicity affecting ammonia oxidation using cell entrapment technique,31,5,2,5,0,ar,5
Synthesis of porous pig bone char as adsorbent for removal of DBP precursors from surface water,33,4,2,3,0,ar,12
Validation of the Scored Patient-Generated Subjective Global Assessment (PG-SGA) in Thai setting and association with nutritional parameters in cancer patients,26,5,4,2,1,ar,22
Prevalence of tool behaviour is associated with pelage phenotype in intraspecific hybrid long-tailed macaques (Macaca fascicularis aurea × M. f. fascicularis),119,9,2,9,1,ar,9
Coagulation and adsorption as pretreatments of thin-film composite-forward osmosis (TFC-FO) for ink printing wastewater treatment,30,3,2,3,0,ar,5
"The effectiveness of cinacalcet: a randomized, open label study in chronic hemodialysis patients with severe secondary hyperparathyroidism",37,8,2,1,1,ar,14
"Factors influencing quality of life (QOL) amongst elderly caregivers of people living with HIV/AIDS in Phayao province, Thailand: A cross-sectional study [version 1; peer review: 2 approved]",23,3,3,2,1,ar,2
Unveiling Stem Cell Heterogeneity Toward the Development of Salivary Gland Regenerative Strategies,58,2,1,3,0,ch,6
"Intestinal parasites and the occurrence of zoonotic Giardia duodenalis genotype in captive gibbons at Krabokkoo Wildlife Breeding Center, Thailand",54,5,1,4,1,ar,5
Comparison of the effects of kisspeptin-10 or gnrh on luteinizing hormone secretion during the luteal phase of the oestrous cycle in swamp buffalo cows,31,7,2,3,,ar,2
α-mangostin and apigenin induced cell cycle arrest and programmed cell death in SKOV-3 ovarian cancer cells,44,4,2,2,1,ar,25
"A new species and a new record of the southeast asian millipede genus antheromorpha jeekel, 1968 (polydesmida, paradoxosomatidae) from Vietnam",22,4,2,4,1,ar,3
Increased serum glypican-3 is associated with liver stiffness and hepatic dysfunction in children with biliary atresia,25,6,1,2,1,ar,5
Accounting for biological variation with linear mixed-effects modelling improves the quality of clinical metabolomics data,49,4,6,5,1,ar,23
In vitro effect of recombinant feline interferon-Ω (rFeIFN-Ω) on the primary caninetransmissible venereal tumor culture,41,4,1,2,1,ar,1
Loss-of-function mutation in thiamine transporter 1 in a family with autosomal dominant diabetes,29,12,2,5,1,cp,15
Persistence of nitrite-oxidizing bacteria in entrapped cell-based partial nitrifying reactor treating ammonia-rich wastewater,38,6,1,3,1,ar,2
Effects of salinity and immobilization period on the nitrification and denitrification co-processes during biofilter acclimation in a marine recirculating aquaculture system,43,3,6,3,1,ar,4
Pathological femoral fracture in a doe secondary to osteomalacia: A veterinary clinical case report,22,9,2,3,1,ar,0
Application of conditional mean spectrum in nonlinear response history analysis of tall buildings on soft soil,45,3,1,2,1,ar,6
Implementing multiple AR markers in learning science content with Junior High School students in Thailand,27,3,2,2,1,ar,8
"Open online assessment management system platform and instrument to enhance the information, media, and ICT literacy skills of 21st century learners",36,2,2,1,1,ar,26
Redesign of three-echelon multi-commodity distribution network,26,3,1,1,1,ar,3
The role of facebook affirmation towards ideal self-image and self-esteem,59,1,2,1,,ar,8
A veterinary clinical case of severe chronic Haemonchus contortus infection in a goat: The clinical management of the case and pathology findings,23,9,2,3,1,ar,1
Synthesis and characterization of bimodal mesoporous silica derived from rice husk ash,29,3,1,1,1,ar,5
How Vehicle Types and Operator's Legal Status Affect Safety of Interprovincial Buses in Thailand,28,3,1,1,,ar,1
Development of data acquisition technique for inspection of pipes in vessel using gamma scanning coupled with computed tomography,13,3,1,2,1,ar,0
Enhancement of stability in alkali solution of polyethylene terephthalate fibers using low-dose gamma irradiation for fiber-reinforced neutron shielding concrete,21,5,1,2,1,ar,3
Explicit energy-minimal short-term path planning for collision avoidance in crowd simulation,61,2,1,1,1,ar,0
Database establishment for the secondary fungal DNA barcode translational elongation factor 1α (TEF1α),66,17,3,10,2,ar,31
Bridging the gap between research and production with CODE,27,3,2,2,0,cp,0
"Morphological Changes of the Lower Ping and Chao Phraya Rivers, North and Central Thailand: Flood and Coastal Equilibrium Analyses",95,3,1,2,1,ar,10
"The prominent impairment of liver/intestinal cytochrome P450 and intestinal drug transporters in sepsis-induced acute kidney injury over acute and chronic renal ischemia, a mouse model comparison",44,6,2,2,1,ar,14
Key performance indicators of sustainable port: Case study of the eastern economic corridor in Thailand,46,2,7,1,1,ar,18
Distribution and antimicrobial activity of Thai marine actinomycetes,24,3,3,2,1,ar,3
Catalytic Steam Reforming of Biomass-Derived Tar over the Coal/Biomass Blended Char: Effect of Devolatilization Temperature and Biomass Type,30,3,3,2,0,ar,0
Negative immunomodulatory effects of type 2 porcine reproductive and respiratory syndrome virus-induced interleukin-1 receptor antagonist on porcine innate and adaptive immune functions,95,4,2,1,1,ar,7
Mapping abnormal subcortical neurodevelopment in a cohort of Thai children with HIV,47,20,4,14,1,ar,12
Tuberculous peritonitis in a cerebral palsy patient: A challenge in diagnosis and management,20,6,1,2,1,ar,0
Model-based analysis of an integrated zinc-air flow Battery/Zinc Electrolyzer System,43,6,4,2,1,ar,39
Safety and pharmacokinetics of standardized extract of Centella asiatica (ECa 233) capsules in healthy Thai volunteers: A phase 1 clinical study,25,4,7,2,0,ar,29
"Antioxidative, anti-inflammatory, and anti-aging properties of mycosporine-like amino acids: Molecular and cellular mechanisms in the protection of skin-aging",90,2,1,2,1,re,101
REBT and psychosis,38,2,1,3,0,ch,1
How to increase cybersecurity awareness,11,3,1,1,,ar,5
Intratumoral 18F-FLT infusion in metabolic targeted radiotherapy,45,8,1,2,1,ar,1
Novel sulfonamidospirobifluorenes as fluorescent sensors for mercury(ii) ion and glutathione,34,3,2,1,1,ar,7
Oxidized carbon nanosphere-based subunit vaccine delivery system elicited robust th1 and cytotoxic t cell responses,40,6,2,2,1,ar,2
Surjective additive rank-1 preservers on hessenberg matrices,7,2,1,1,1,ar,0
Mean absolute deviation portfolio frontiers with interval-valued returns,9,2,2,1,0,cp,3
Atomic mobility in Titanium grade 5 (Ti6Al4V),60,4,4,2,1,ar,5
Alternative green preparation of mesoporous calcium hydroxyapatite by chemical reaction of eggshell and phosphoric acid,27,4,4,2,0,ar,10
A survey of jellyfish sting knowledge among Thai divers in Thailand,21,3,3,3,1,ar,2
Students' beliefs regarding the use of e-portfolio to enhance cognitive skills in a Blended Learning Environment,67,2,2,1,1,ar,11
A learning process model to enhance digital literacy using critical inquiry through digital storytelling (CIDST),52,3,2,2,1,ar,27
Toxic jellyfish in Thailand,21,2,3,2,1,re,1
The different roles of help-seeking personalities in social support group activity on e-portfolio for career development,22,2,2,1,1,ar,5
A new schizophrenia model: Immune activation is associated with the induction of different neurotoxic products which together determine memory impairments and schizophrenia symptom dimensions,76,5,2,5,0,ar,31
Prolonged release of iloprost enhances pulpal blood flow and dentin bridge formation in a rat model of mechanical tooth pulp exposure,38,7,1,2,1,ar,8
A comprehensive review of smart/intelligent oilfield technologies and applications in the oil and gas industry,60,7,2,7,0,cp,32
A new decline curve analysis method for layered reservoirs,20,4,2,3,0,cp,2
Tumor mutational profile of triple negative breast cancer patients in Thailand revealed distinctive genetic alteration in chromatin remodeling gene,39,10,3,4,1,ar,14
Investigation on the tribological characteristics of lubricated Al2O3-TiC surface,11,4,2,1,,ar,0
Recovery of recycled poly(ethylene terephthalate) via melt mixing with poly(butylene succinate) and ultrafine wollastonite,33,4,2,3,,ar,6
"Effects of sulfur vulcanization system on cure characteristics, physical properties and thermal aging of epoxidized natural rubber",20,5,2,3,,ar,7
Single-molecule detection of DNA in a nanochannel by high-field Strength-Assisted electrical impedance spectroscopy,31,2,3,2,1,ar,4
Characteristics of concrete bricks after partially substituting portland cement type 1 with cement and seashell waste and partially substituting sand with glass waste,19,3,2,2,,ar,3
Exploring matrix effects on binding properties and characterization of cotinine molecularly imprinted polymer on paper-based scaffold,79,4,2,2,1,ar,9
Rabbit induced pluripotent stem cells retain capability of in vitro cardiac differentiation,51,8,3,3,1,ar,10
"Inflation, dark energy, and dark matter in supergravity",11,2,2,4,1,ar,1
Estimating anticipated performance index and air pollution tolerance index of some trees and ornamental plant species for the construction of green belts,32,9,2,3,1,ar,12
Heavy metal residue and potential human health risk factors of celosia argentea (lagos spinach) planted in a soil mixed with landfill leachate,35,6,2,2,,ar,1
"Awareness level about breast cancer risk factors, barriers, attitude and breast cancer screening among Indonesian women",30,3,4,4,1,ar,22
Everolimus for the treatment of advanced gastrointestinal or lung nonfunctional neuroendocrine tumors in east asian patients: A subgroup analysis of the RADIANT-4 study,24,12,2,11,1,ar,6
Serum protein expression in equine glandular gastric disease (Eggd) induced by phenylbutazone,45,5,1,3,1,ar,4
"The triangular relationship between TQM, organizational excellence and organizational performance: A case of Arab American University Palestine",70,3,1,2,1,ar,64
Genotype–phenotype correlation and expansion of orodental anomalies in LTBP3-related disorders,25,6,2,2,0,ar,22
Enhancing antibacterial activity by combination of chloramphenicol with constituents from dracaena cochinchinensis (Lour.) S.C.Chen,27,2,2,1,0,ar,0
Ethanol Dehydration over WO3/TiO2 Catalysts Using Titania Derived from Sol-Gel and Solvothermal Methods,47,3,1,2,1,ar,11
"Immune-inflammatory, oxidative stress and biochemical biomarkers predict short-term acute ischemic stroke death",94,10,3,4,0,ar,27
